identifier,serviceDepartmentName,address,isPartOf,contactPoint
88615e47-1713-42bb-b042-eb205ac4023b,Optometric,fc75b6ea-1b8b-4f5f-b196-f819d143dd1f,e7cfb657-8903-4898-a3a8-27c3aa65d9ff,b3c7b2bc-0e27-41ac-be84-de0af920eadf
a76bffe8-3ed5-4c2a-b516-6ecdc51a2b96,Oncologic,4de3517c-f8b0-482a-b46f-2a02b8085172,e7cfb657-8903-4898-a3a8-27c3aa65d9ff,2fe66264-3f67-45da-a720-335e167ea701
20e19f67-8367-46d0-89e0-a32e53a97367,Pediatric,b0b58c15-0b26-49dc-9171-b25d5a1c82a9,e7cfb657-8903-4898-a3a8-27c3aa65d9ff,3b8b1029-5185-4831-ab43-76e2b47399de
7fe0501f-c098-4c03-9f5b-799dc2d01dde,Anesthesia,4a566708-923a-4a80-ab37-6a41ba1df3b0,e7cfb657-8903-4898-a3a8-27c3aa65d9ff,3d7f2d47-1b46-4dda-8f10-89cfcb0da665
42c7b839-5cbd-436f-9c46-57d0758b287f,Urology & Kidney Health,7cf0b2e2-8d02-4c21-ac70-5b1c6c201b82,e7cfb657-8903-4898-a3a8-27c3aa65d9ff,7dd05002-660a-4868-89ab-7123a0c807f5
4657f5b3-4c79-4519-9220-dd897c87d9b0,Musculoskeletal,eee5a279-e8ca-446a-a056-4a39a5dd8201,a638634e-cbfe-44d9-acf4-828bb7e6adff,a1217c9d-db1d-41f2-8e21-c0840ec9f666
13819ed3-26c7-4dcf-803e-8766202ae0dd,Respiratory Therapy,6a7cb643-f5a8-453f-adb3-a8a4ffc2072e,a638634e-cbfe-44d9-acf4-828bb7e6adff,94f9e442-22fd-45d2-8d80-2a7cdb0a1132
1d794b80-fa32-4219-b532-ac0dac663bc4,Psychiatric,6bf3568a-acaf-4e79-aa03-10f0b286533e,a638634e-cbfe-44d9-acf4-828bb7e6adff,ea5b24ea-07a3-4d6b-a9c2-014838f3b526
010d9f09-5557-4d6f-83c1-d3337abf3a5e,Respiratory Therapy,36503b2a-b616-4afb-a520-dd938cfda031,a638634e-cbfe-44d9-acf4-828bb7e6adff,1a5c031d-0a90-438e-9a0d-274fd1b5ddd3
e4e2e8bb-08a8-446f-af04-da2e503d8484,Plastic Surgery,bdf76749-8c2d-4056-8b4c-43b52cc493cf,a638634e-cbfe-44d9-acf4-828bb7e6adff,ca8037cb-1ce8-4cf1-9bb8-7da8969c9bee
103090f5-aca0-4294-b315-83cad362384f,Toxicologic,c09a75ae-0106-47f0-acaf-969b093c8495,a638634e-cbfe-44d9-acf4-828bb7e6adff,301f1519-6302-4268-aaee-81a1ef08de86
7e3080d5-d637-4052-9628-e6c55ae1d0f8,Respiratory Therapy,c2f39ebe-8bdf-47b4-a91f-ccaf20f506ed,a638634e-cbfe-44d9-acf4-828bb7e6adff,7366ba14-525f-4bc8-8caa-4c6f1351fbf9
8c03aba8-3821-4717-989a-5d02f4defd4e,Anesthesia,3741fe5e-26c6-4392-8425-6685d62f8204,a638634e-cbfe-44d9-acf4-828bb7e6adff,196b1975-789f-43a8-9c18-783d7329b2f3
788e7e99-1453-4fa6-8183-352a6d9e475a,Rheumatologic,26dbe8f4-cc80-4388-a32c-d20ad14901e0,a638634e-cbfe-44d9-acf4-828bb7e6adff,04d3188a-9abe-4935-a6ef-993053a69b05
bb667b13-fbe7-4d6a-98c1-ef30ae743ddd,Diet Nutrition,42df12c3-9876-44ab-b57c-6e4dc1c64b74,a638634e-cbfe-44d9-acf4-828bb7e6adff,5e9849f2-7e7a-4c94-8876-7eceba6bd31e
c9e3954b-f159-4ec5-8c97-7de149f8a7b8,Emergency,b3e9ecf2-4503-4afe-bd5e-0e01e5b80df7,0e5177be-c0f4-4f43-a128-e6b070f81cea,06a728fa-e1a0-4eb9-998c-4d97831109bb
ef6676a6-17f7-4e92-8469-fc88b089824f,Community Health,4b8588f6-eab2-4237-95fc-a83a809e26c3,0e5177be-c0f4-4f43-a128-e6b070f81cea,5b07018f-1a4f-4faa-8bb4-b5c4aa55b013
bbd05bc3-cb9a-4c5d-94f6-69941e05bb5a,Psychiatric,987f6562-d614-4857-b84f-cf27761f7975,0e5177be-c0f4-4f43-a128-e6b070f81cea,672f3231-7dc6-4f5c-8df9-b66bc00c674b
4dfdd607-7b1a-4c2c-953d-9d5fa0fd5806,Geriatrisch,c13283d6-b7b5-40ed-b72a-0835a66e3113,0e5177be-c0f4-4f43-a128-e6b070f81cea,abcf22da-b053-4ba5-aed9-a7a3d1b5a646
fa578575-ae0f-4c36-8765-272a423bd937,Blood Disorders Clinic,4350a050-da90-4f98-b9a9-a4e92a8e09b6,0e5177be-c0f4-4f43-a128-e6b070f81cea,939dae02-4d4a-406f-901d-0bc6dbf95e33
5a88a2f1-1308-4c5d-bea6-aa8fbc8ca96b,Plastic Surgery,579aec3b-bd48-481f-85ff-c48dc17df285,0e5177be-c0f4-4f43-a128-e6b070f81cea,2f94bb6f-178f-4653-a885-2a8f159c263c
2365a0f2-9a52-4d34-9beb-1777b9be4867,Otolaryngologic,9ec16969-81a9-4b46-beaf-11ebadf60c45,0e5177be-c0f4-4f43-a128-e6b070f81cea,cd44f232-370f-4e33-8461-08d66d6583b3
57ebe42c-e180-480e-bc3c-7c3b05fb613b,Dentistry,4063d273-c544-455d-b1a3-971099b6a56a,0e5177be-c0f4-4f43-a128-e6b070f81cea,bf2f9bb4-a5a6-4a78-bc01-c682ff57779c
674fccb4-a212-4933-9554-2f44579be8f7,Primary Care,7959bda4-9db5-478f-af78-dc251bb5ea85,0e5177be-c0f4-4f43-a128-e6b070f81cea,5f527d06-6d9a-40b7-8213-f43e81ca6b6a
fed1ac31-0463-4825-a682-49e162786b44,Pulmonary,65c2a67d-dc94-4d8f-b43a-0de732ee9455,0e5177be-c0f4-4f43-a128-e6b070f81cea,b715ee36-c1f4-4835-b262-44d22838749c
061c03e3-86c3-42c3-bab6-6def553624af,Plastic Surgery,651caad3-6cdf-4d0f-9738-e57c836446b9,d4e51f1e-b7bc-43de-b273-798d75148f2c,f80db3c2-9aad-40b0-be01-ecb03ebe4e7e
bef6f0ee-ea3f-47f7-8fe7-59cecc8b0b70,Urologic,04bd6f82-bd42-4a59-bad9-35d8640f5379,d4e51f1e-b7bc-43de-b273-798d75148f2c,fdcde8a1-b025-4bac-adee-d62970c7a22a
e8f4492e-291a-47b7-8b96-49be1a07b415,Gen Med,310e672c-cf0f-4063-8c0a-b7e2696a3573,d4e51f1e-b7bc-43de-b273-798d75148f2c,d226088b-16eb-4c12-ae86-359094d9e966
3eaca778-4911-4dae-a5e9-072ed0c46cf3,Long-,daf82483-39d0-406e-8f5d-28c4de8de518,d4e51f1e-b7bc-43de-b273-798d75148f2c,1c09c99d-2b44-41e1-a26e-ed649de6dd14
9add1450-c31f-49f1-a5cc-5819111d3b21,Kidney Care Center,5b1da55f-6a1d-4966-878f-4b43d3a7cf59,d4e51f1e-b7bc-43de-b273-798d75148f2c,a403365a-cd17-4e41-a6c8-9a5b3a5ddf2f
bfff7bd8-b615-4003-98c5-9aded19050ac,Cardiovascular,b9773eb9-0b45-40d4-921a-b9cc2db548ce,d4e51f1e-b7bc-43de-b273-798d75148f2c,b810286f-c92d-4492-a16c-6f036bacc5c5
5383135c-447b-4707-a448-6781b674d2c0,Emergency,52c16437-cd9c-46ec-a087-dc2a9e18b795,d4e51f1e-b7bc-43de-b273-798d75148f2c,e558c222-5a6e-4a9a-bab2-679986ed68b9
ee9c95be-041b-486c-85df-d9502055d901,Apotheek specialiteit,a1e522e3-09af-4ecd-9292-4e0443892943,d4e51f1e-b7bc-43de-b273-798d75148f2c,7b44505b-ebf2-4aed-a188-a10adad605b8
2724c4e3-a133-483f-8705-398aaf84595e,Laboratory Science,939a1452-88f5-4972-bb79-7bbf75bc2547,fc80cf68-e6a3-4288-9e8e-8cdcd5afeabd,77f7d701-a6a5-426b-be58-3f581412b9aa
0acfd3ab-d683-48aa-a167-c2fb564a8d24,Toxicologic,78151daa-f132-4384-b2cf-dbb0ecd177b9,fc80cf68-e6a3-4288-9e8e-8cdcd5afeabd,0823c96c-0696-4e9a-b4aa-2648cfed55aa
f476cc9b-144b-4bbd-9247-6dab7f518bc0,Laboratory Science,d473effb-1c87-4d85-a7c9-f467b69977ea,fc80cf68-e6a3-4288-9e8e-8cdcd5afeabd,a134efc6-de13-4b83-946e-c2731e3278c3
cf165714-60e3-41e4-8f03-14436c286086,Psychiatric,34523a1a-0b07-4e23-b638-d7e7fab744b3,fc80cf68-e6a3-4288-9e8e-8cdcd5afeabd,7e7242ec-3b60-4c47-8667-75f20c58a1d2
e6cf8bec-0e6b-4846-811c-d6189ccccea9,Primary Care,5e2854f7-d3d1-4e7f-928a-5b42b6218c01,fc80cf68-e6a3-4288-9e8e-8cdcd5afeabd,443ace39-a614-4baf-b663-121957d0c19e
ee812624-685e-4bee-ae2b-b39671e908fb,Cardiovascular,1945c0f0-8a23-4b72-b047-f2873d3491c4,fc80cf68-e6a3-4288-9e8e-8cdcd5afeabd,7e1b19f4-95fc-4c80-86ed-1222c49ae43b
0dbb5b65-8bdb-41bf-8479-e8d2b704c05a,Diet Nutrition,9c9b33ba-97d6-42cc-b082-239eae468aa6,fc80cf68-e6a3-4288-9e8e-8cdcd5afeabd,44cce5a7-5c5c-4b5e-9e02-e98b83f8d197
ec81c506-c0e5-4fd2-b2c8-b46368816a9a,GI,5ff0d7e8-18b8-461e-9014-2b365723b8f9,58f24130-5eb9-4d86-afda-8374c76fdf90,12996e26-df4e-4282-9834-4a0ead64500a
cc9d432d-bfee-444a-9590-04917fe10d02,Dentistry,fd634eec-e731-44d4-a2d7-d8c6b6256279,58f24130-5eb9-4d86-afda-8374c76fdf90,973fcfb6-da1a-413a-8e9d-5759df21f8ef
4dc8d247-a237-4e7d-b075-6f8700302d30,Emergency,f0a262c5-8ee0-41cd-b755-20591116123f,58f24130-5eb9-4d86-afda-8374c76fdf90,4ca2f319-af74-4113-af56-c792145b46b6
dbe92c97-8de3-425f-87e4-828842abaf1f,Obstetric,2c5d52fd-0956-4068-9db1-538b0881853a,58f24130-5eb9-4d86-afda-8374c76fdf90,28ee911f-0d94-48b2-bdd1-3e531af09f47
7b894285-a16c-4267-93d5-bab28861b59e,Respiratory Therapy,0946da72-9253-4698-a543-5d204e8155ed,58f24130-5eb9-4d86-afda-8374c76fdf90,91798c5d-1ad4-489a-9b27-e08764af3e11
7e1bbc91-0efe-46f9-b862-4a5c4003d3a1,Endocrine,a8c774ac-6a21-49e9-abc4-0ea8951ea555,58f24130-5eb9-4d86-afda-8374c76fdf90,705d9eb4-6a3a-472b-9a8c-f3b20d31d311
3711e204-7a3d-42ce-9b22-ee9ff305c7de,Musculoskeletal,628baeab-9958-443f-a3d4-8f53f3d437e8,58f24130-5eb9-4d86-afda-8374c76fdf90,6e65ad4f-fac0-4fca-b79b-f81eada187fb
0a7fa367-cbfc-49e7-901e-4029092e0093,Emergency,2c4c7636-95c6-4aee-846e-7ae838e9f7be,58f24130-5eb9-4d86-afda-8374c76fdf90,3224d587-a329-4a80-88c6-b4571ec12032
733c0eb2-95aa-46d6-ba21-f2255ae04b7b,Neurologic,464d9fc3-2263-499a-b87d-1e42c845c036,58f24130-5eb9-4d86-afda-8374c76fdf90,e3981bfa-f04c-4961-b13c-8c4fdbef53ad
ce018d31-5cb5-4a18-8f0c-79b73ba7687e,Rheumatologic,c9765564-db44-43d8-9639-5e8fa27bb2ab,58f24130-5eb9-4d86-afda-8374c76fdf90,40f1f4df-2f4a-4fb7-9e98-575e9cee63ac
e3decff3-d96b-4156-8bdc-cd88eeecd5c7,Dentistry,03b28ecb-2376-4721-827d-9ff5feccac50,c875364d-268b-43eb-a4ec-84891421e97c,fee0ed80-93fa-424d-8879-508b0ee9c8f7
1e8e408f-835e-4799-b20f-c0f89ea2147c,Community Health,6955b8ee-4ad8-40c3-9c84-eec5bdd686cf,c875364d-268b-43eb-a4ec-84891421e97c,48d403c4-088f-4c39-88bd-2ff2334e2592
48cabbc5-018b-44eb-9049-99a7e1a7db41,Dentistry,910fa3e4-e0f3-4c7b-b202-8ed4a70f3eb6,c875364d-268b-43eb-a4ec-84891421e97c,fe3c6f89-31d1-46c7-9feb-0c068a58ec15
222bfb8d-1035-459c-a276-1a8819246857,Gastroenterologic,7f43686d-f951-435a-9a3e-f5759c84ba9b,c875364d-268b-43eb-a4ec-84891421e97c,29642f1d-71ea-4e01-b67a-5fa32d790b0e
5c6d3ef8-a220-433a-a048-1df2b0e74d0b,Dental Services,41af4c51-f599-48bd-864a-6768eef62d63,c875364d-268b-43eb-a4ec-84891421e97c,7692d71e-2a07-4049-8d67-23e05a6b3dc4
7b9ae75f-37fe-4336-8542-97347cf8317b,Community Health,503e2f8e-d3ee-49f1-8845-358f9a430395,c875364d-268b-43eb-a4ec-84891421e97c,c4bc7d75-0352-4480-9928-2a44fdea6541
e6ac0d4c-3b1b-40fe-8711-5ab4dacdc919,Infectious,be5f878f-a60b-4a89-8f17-d3cf086f7df9,c875364d-268b-43eb-a4ec-84891421e97c,3fe167a4-7035-4190-8014-cebccb21b7b3
a5384677-da89-4ef1-9f6c-f1cf61271ba8,Onc,89d61c8d-29cd-47dc-b90c-6539b0c736ae,c875364d-268b-43eb-a4ec-84891421e97c,2ca84f04-2a91-4beb-8e66-be9cdebfd6f5
7be91584-cdbe-4d91-989c-8badaf199657,Digestive Health Center,0bf10a5c-4bf5-4ad3-88f7-d2ac1bd9d744,c875364d-268b-43eb-a4ec-84891421e97c,b26632c3-15da-45bd-bdae-c451cf997c8b
7340cdee-629c-448e-96e7-3a76317772ef,Endocrine,90fa6503-3a3e-4c16-b231-652d89e31d99,c875364d-268b-43eb-a4ec-84891421e97c,c9f55399-1e23-435e-a9c8-767295c6420d
6f8be8b8-0b98-4d5c-ac6f-79991450562d,Neurologic,5f1d5e22-43d0-42f6-a778-9a8d72212aa5,e01e940a-e408-4605-b445-d05be8b2918d,f5c23f3f-ebb8-4e33-a521-7255ed60d953
83234704-6ce0-4d78-b873-0d733b6741f5,Dentistry,b28ae90b-5452-4e2e-b8f8-612ba1a3190a,e01e940a-e408-4605-b445-d05be8b2918d,27b71973-573d-4a9a-9453-c8572c503756
5b95fe76-b7ae-44fa-a3a1-5bd61fe9c6b4,Physiotherapy,9c6e2b85-5210-4dee-9ab2-f0895d9ddb69,e01e940a-e408-4605-b445-d05be8b2918d,7d8444ac-8103-4336-ba04-2bfca617421a
2042d32f-fd75-4767-9c37-b924fde8a78e,Primary Care,9587ed75-733b-43e5-a8a9-d6e770ae245c,e01e940a-e408-4605-b445-d05be8b2918d,61252e14-2039-4a08-9339-22cd4e9aae54
fc74ff5f-bfca-41a8-87df-f5a262636d09,Kirurgiline,db078c26-6ab4-4c3c-a3d1-859df41d168f,e01e940a-e408-4605-b445-d05be8b2918d,84cc72ba-0b54-41d1-a41d-6c1f90b0f5cf
8b30c1bb-735a-447a-a722-606a2a299958,Psychiatric,e7ad785f-945f-4ac6-810e-696c2f74ca29,e01e940a-e408-4605-b445-d05be8b2918d,b1300af2-5bca-4633-aed5-b5bdcf4363a5
2f14a1b3-f3e0-4f2e-bea6-219c39e3cca0,Surgical,a78b1400-9576-4020-855b-7071511e40f0,e01e940a-e408-4605-b445-d05be8b2918d,5d9df170-9cab-4969-82ae-26b97e1fee7c
18de28f3-ee03-43c9-8a05-0875b8803d69,Endokriinne,43df1433-7e1e-4adb-afa3-625b68d63fe9,e01e940a-e408-4605-b445-d05be8b2918d,0004e8f7-6f39-4d55-9ca1-a5761352ede7
a0a1eca7-dbe8-4ab4-91d2-04d26e583f8b,Gastroenterologic,242dbf7d-dc3d-4899-a31e-6c0d79e6074f,d4ec7749-f774-4c5c-9d91-bb47ccc5f6ee,2bc7ab70-deff-4586-8a1b-2e13adcffd54
44171b0f-03c5-41f3-a228-664651336de1,Gynecologic,1176ca7b-a814-436f-9344-f6727d41dc8a,d4ec7749-f774-4c5c-9d91-bb47ccc5f6ee,5606bcc1-a727-4651-bd73-16a751c31aa6
369c23ba-7c52-4e06-8264-9d4cbef2dd82,Urologic,fe359c2b-9ebb-4e71-bf55-4372031cb252,d4ec7749-f774-4c5c-9d91-bb47ccc5f6ee,15db69db-c4c6-4500-9887-82d9f69b4700
67afb899-3203-4946-9d25-e2b03837d3fa,Infectious,9f2e5705-adf3-4894-adbf-491afd7df9e3,d4ec7749-f774-4c5c-9d91-bb47ccc5f6ee,f3e0b81d-dd07-4548-aa4c-3d300d78954d
ca19c0b4-b2dd-409d-a769-3e781b9e3c8e,Obstetric,7d83926d-5e97-4462-9938-aed4cd679b70,d4ec7749-f774-4c5c-9d91-bb47ccc5f6ee,899f53d7-cf6b-4e38-a27b-6062fb09b8e0
0ba0d192-fe19-40c8-a5cd-077e623840d9,Gynecologic,7a4b96d6-8219-4db4-90e8-fbc1fa59d583,d4ec7749-f774-4c5c-9d91-bb47ccc5f6ee,7c2e2fac-ce4a-4113-b408-64cf691b122a
a63b3d27-63c4-46fe-ba19-a84db9491686,Midwifery,78c6cea9-3522-474e-ad08-d8b1af3b265b,d4ec7749-f774-4c5c-9d91-bb47ccc5f6ee,4956f037-db4b-44bc-a7b8-6cc85b1a9c9a
459b6513-8a35-48e1-95f2-c8c290868885,Public Health,9b01b335-34d7-4f58-848e-f56bb669f4d1,913d9fee-7a2e-4a45-8be2-9b1864443f8d,4b638ce9-b6be-4aeb-bdcf-ab96e5704fed
eba41d7b-8081-415e-a69a-830cd2838f1b,Midwifery,71a94f6a-1a2c-4427-ada0-dc597eea8fb8,913d9fee-7a2e-4a45-8be2-9b1864443f8d,2f59808f-a07b-4719-b962-aaff83d26fed
4d03a75b-4c0c-4a04-b428-1c5196af36da,Infekti̦s,021a4d18-9033-44d6-9659-5a445ac068af,913d9fee-7a2e-4a45-8be2-9b1864443f8d,cea28346-d8b6-4b98-8fab-5886202d28ad
207f73ad-ac83-44ef-ace8-2c9d26896223,Heart Center,846c50d8-3656-47ec-9495-cef4c717f0fc,913d9fee-7a2e-4a45-8be2-9b1864443f8d,2c42ae5e-fcc2-4d58-85f5-bcba8d6ad38e
b8905750-6dea-4a8e-a993-0b57cbec85b2,Pediatric,5f7301d1-d5ef-495f-99e4-cdc0c7fc7ebb,913d9fee-7a2e-4a45-8be2-9b1864443f8d,07b7c785-0331-4f9e-977c-97f4c340a17c
7955d3c0-bb9c-4e47-b660-48af6bd22df9,Maternity Care,a17a5c42-6915-4564-9337-5c75a32010d0,913d9fee-7a2e-4a45-8be2-9b1864443f8d,7df12e02-4972-4fae-aee3-f49c1417ae6e
5d6b52d3-1672-47bc-8cb6-bfc4ea938038,Optometric,e6c3b854-db72-498a-89e9-10da09f9df66,913d9fee-7a2e-4a45-8be2-9b1864443f8d,f378ed08-ee37-46ec-bc58-2bf3ee896cd5
c546cac0-fab5-489b-ab87-2cd6310aaa83,Nursing,6acdbe3b-4f54-410d-ac72-7a80e0b25ece,913d9fee-7a2e-4a45-8be2-9b1864443f8d,7e2d604b-67c9-4f10-bac8-6ea7c517f241
ca48f49f-9043-4797-94f2-c40a29b53a87,Pathology,471fdb28-6361-4b79-8186-76658296e1e5,913d9fee-7a2e-4a45-8be2-9b1864443f8d,4ac0f29e-8980-43b3-be2b-b3394edb85ff
969b5c39-3657-4a87-828c-cc1054665b9a,Cardio,6d2ca9b0-214c-4491-9440-10523a79491d,a49c2330-b1ee-402e-84a2-22de302e66d5,c17913a5-6691-43ba-ad84-bc76c6d3d33e
5042ceb5-5473-432d-b1b4-5ac0f130bcf2,Pediatric,5602de44-289c-42c3-86d2-4daa98b20e4b,a49c2330-b1ee-402e-84a2-22de302e66d5,f3610617-9729-4f74-879e-c326b7915f74
acbf1762-20ab-4e4f-8fc5-46c4a5ea985a,Dentistry,3f217a2a-042f-4b7d-b8cb-07b0a81c7b7a,a49c2330-b1ee-402e-84a2-22de302e66d5,3a558396-5dea-4245-ada8-2a8fa6978414
e77f9d41-16c5-4344-b1ad-50957a4dc72f,Nursing,34967a38-b99f-4d2c-9fa9-8e3013ec7dda,a49c2330-b1ee-402e-84a2-22de302e66d5,e9357e96-0909-4c1e-b630-459cd7e76f2a
641d9a13-220c-4c1c-a9c1-0e91b0718071,Public Health,d89d3e85-704a-454c-924a-8480500bf692,a49c2330-b1ee-402e-84a2-22de302e66d5,709b23a4-add2-430a-b36c-a34a4b422d91
d689812a-7413-437c-9af7-9d5fc6529613,Physiotherapy,b0033ba8-4f07-47f8-9c59-2c5d0addd5f2,a49c2330-b1ee-402e-84a2-22de302e66d5,cf10f393-786d-4f24-84a9-fcd45acf7bba
febaa607-eba8-4c3a-8935-662c477c2cf9,Renal,18ead644-1b16-42f8-9732-40c8eec73883,a49c2330-b1ee-402e-84a2-22de302e66d5,3f56963f-c241-4935-b46b-2f6eed67b6ea
0212d8db-d3f1-4db7-b379-8e9f65d29679,Psychiatric,fbd70ea3-7ec2-49ef-8415-cabfd8d8deb3,a49c2330-b1ee-402e-84a2-22de302e66d5,9fd4b78a-c695-4eca-9a53-cadbeda98928
c5639b61-60cc-4a87-8813-42355f1e294d,Children's Health,c500ba91-d943-4580-afbc-6d09ab6a9466,a49c2330-b1ee-402e-84a2-22de302e66d5,e6f2ecdd-65ed-421d-a1c2-562b5379dd7b
e4c6d50a-f869-4901-a68b-4a5ba51d20a5,Rheumatologic,23e94767-f127-44c8-83db-d9a8b1646a2b,8bf8fa99-592a-451b-897b-d706772fb874,bf329868-fad0-4571-a93f-6e1a82e68705
3e8132fc-e932-45cd-998a-71a601d68afe,Community Health,57e224d8-2f05-4212-9be0-9bf2767f25dc,8bf8fa99-592a-451b-897b-d706772fb874,243bd6da-26d7-4f11-ada8-bea1bcc524e0
091483da-e0d7-4a74-85cc-12e254098a73,Path,bcbd6963-8027-47fb-ac33-cb418f246da7,8bf8fa99-592a-451b-897b-d706772fb874,89fac333-6534-441f-919a-cb8b1406412a
cc2fc3b6-cbbf-4c20-89e6-a16859d6248e,Psychiatric,71995812-b695-470b-8a1a-f7b44cff7c46,8bf8fa99-592a-451b-897b-d706772fb874,9bc9bc60-1bfa-4f6f-92a4-5c8a64a189db
818f1762-441a-4bcd-8b13-c66ae60853ef,Gastroenterologic,ac8f29e9-4a2e-44e0-a116-68f220b6923a,8bf8fa99-592a-451b-897b-d706772fb874,5dc40f9a-cdaf-46cb-b9ca-d80baec628f3
796069f2-7e41-4146-bcf3-3750b94fe43c,Reconstructive & Cosmetic Surgery,a659b5e8-4b2b-4c79-aea9-0fcacd680861,8bf8fa99-592a-451b-897b-d706772fb874,621f3814-414f-46ea-b5a0-e388858f0585
7a68d57c-9f28-46c7-91ca-c367cbc634c2,PCP,55a2fbbe-bb5e-445e-b7d1-9a43d5ed24d0,8bf8fa99-592a-451b-897b-d706772fb874,72814de6-37d9-43aa-ac9e-df489cbaa9d9
f3204767-5c57-4efb-b36f-322f77221fd9,Speech Pathology,a4a09203-f49b-459d-8005-199684fbbcb3,8bf8fa99-592a-451b-897b-d706772fb874,8a513cf0-b478-4674-973e-b7602ac391c9
2e8285a2-a6eb-43eb-9d03-3653d31918f3,Lungen,a16e85e9-d5e8-4109-8f3e-e81ea4276e5a,8bf8fa99-592a-451b-897b-d706772fb874,d0c688ad-965f-4cac-8816-903623100a14
75b4b5e4-676e-41fa-a9ec-7a073fdfc397,Obstetric,40068f40-c42b-49ba-99f8-713213651f0e,8bf8fa99-592a-451b-897b-d706772fb874,ce15eb7d-84f3-4144-b346-3349f0402aad
3bca40b0-1039-4796-bac1-95b167a8f6c6,Dermatology,95cd6c8a-4dc4-42d8-8964-62359823cac8,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,ee66765d-2a26-4cab-b002-b34e6e7c2ebb
1c3daae6-5676-4f3a-9f81-456409c07d87,Emergency,6eea3d4e-b475-4be6-b096-4eb53d20dfed,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,0ce43b6c-f37f-401e-9f96-f3238bb8dd51
961cd631-f3c9-4a41-8e32-ce995bb6c4e2,Urologic,feb7d888-f28b-4cc1-a74f-a9667d4509c6,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,ca20c1ed-6771-4b51-a525-569e9816ebee
8206e446-38c2-4df7-9435-e04469362eeb,Podiatric,21076933-1dce-498e-be46-b801a955fa56,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,fdc30d4f-ee90-48b3-8194-d019f4b9dfe8
b76adbc1-ed26-45cd-ba72-91ad010c0634,Toxicologic,dd56b0c6-09c8-49df-a093-f889c2abfe8f,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,cade6352-8c45-4ebc-8cb7-e4ff30046e49
ae9ed077-1096-416f-b7b7-d39d77dbf72b,Hormone & Metabolism Center,e3edc985-7108-4098-9d92-64b9b2125dd5,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,54394d78-f7f7-416b-98ed-03b5db9b0f15
3ad3df31-b80c-4498-9a8b-cac9c74d4177,Comm Health,febbd666-324e-4a32-9de3-ba66123be93a,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,6258b8ba-163f-401a-a8ea-fece42667e75
d377844b-9591-43eb-9ad1-45c30c0061df,Genetic,ed084666-09c8-4fcf-a274-e540e9952799,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,91a68318-99ce-4ff0-9a1a-ac6542861a3d
c0cbc7a5-c4b1-422a-97f7-9fd1c265978a,Toxicologic,5e8b0384-91c2-4040-a486-4092b13bd311,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,d0a2894d-471b-4a6e-8041-6941bc68c6e1
338ece8f-efce-4f0b-befc-d33583262287,Pharm,91fc2221-20f4-4fe9-91b4-6bcd966d625c,a66cb68f-bffb-4ebd-8264-5cf4206dfa7f,cff272dd-840c-4ffd-93a5-760f1a7a9a77
f07ab011-e965-4dcc-bb3b-e2de49edfbad,Speech Pathology,9cf4f3d3-60c4-47e4-9d24-3433bf10930b,6e9b1f1f-36da-4f64-b30b-ea9567192a55,5da5b6a2-4a0b-407a-814f-7ae401bd6ca3
0d3c1a85-638d-43d5-9d29-d179ac9324f9,Nursing,09604992-74e6-4fdb-beb6-7dbae24385f3,6e9b1f1f-36da-4f64-b30b-ea9567192a55,dcbadd6b-09ef-4fef-afe0-0ba46326eaa3
ec8103b5-386a-4de6-a234-9b9383d16d3b,Musculoskeletal,d1388a93-7f3e-476f-9303-f230cc279d20,6e9b1f1f-36da-4f64-b30b-ea9567192a55,6623c55d-fc90-4826-bf79-fe25f63340b5
b44d02a9-e705-400c-a1e0-3a907d214de6,Toxicologic,2110eed6-018d-4f35-af8e-4d2bd25d26bc,6e9b1f1f-36da-4f64-b30b-ea9567192a55,f94c0857-3049-4525-b8f2-159baa64a33f
48845739-b156-4bca-ab63-38623e6a8332,Dermatology,19805d1a-5025-4832-8b2b-796fa21f1009,6e9b1f1f-36da-4f64-b30b-ea9567192a55,b01f6cf9-d661-4482-9fc4-b4f06ebd869f
86cd6d23-d24c-48ce-8276-58980fc6ab0e,Kidney Care Center,50ec4023-1c98-4bd1-b34e-69d0524922f6,6e9b1f1f-36da-4f64-b30b-ea9567192a55,75fd9cce-7d6c-4e62-b93b-f9ececbc518a
05c23cd4-2769-4cd3-9da7-d5a565b8311d,Surg,c5ebeece-048c-4132-82c6-376772eda660,6e9b1f1f-36da-4f64-b30b-ea9567192a55,5637fb08-181d-403d-84d7-69f978c17c85
ffd651fa-b2da-4e9b-a265-b91b4c1f9364,Obstetric,0001a267-c2d8-4ce0-8558-1b49ff568030,6e9b1f1f-36da-4f64-b30b-ea9567192a55,a9f8a087-bad1-4985-9650-91c69142a284
