original_id,duplicate_id,entity_type,variation_type,field_name
0c42e888-276e-4348-8583-0fc690e95478,0c42e888-276e-4348-8583-0fc690e95478_var1,Person,name_swap,personName
0c42e888-276e-4348-8583-0fc690e95478,0c42e888-276e-4348-8583-0fc690e95478_var1,HealthcarePersonnel,domain_change,email
e9272cd1-c763-4a9f-a413-40920490f732,e9272cd1-c763-4a9f-a413-40920490f732_var1,Person,name_swap,personName
e9272cd1-c763-4a9f-a413-40920490f732,e9272cd1-c763-4a9f-a413-40920490f732_var1,HealthcarePersonnel,domain_change,email
30ecb60b-101a-41f3-9afb-681df870155c,30ecb60b-101a-41f3-9afb-681df870155c_var1,Person,name_swap,personName
06b7275c-5ca6-4d4d-b582-cba6fa73e484,06b7275c-5ca6-4d4d-b582-cba6fa73e484_var1,Person,name_swap,personName
d55b1420-32cf-4513-ae1c-c9e713337bb7,d55b1420-32cf-4513-ae1c-c9e713337bb7_var1,Person,name_swap,personName
d55b1420-32cf-4513-ae1c-c9e713337bb7,d55b1420-32cf-4513-ae1c-c9e713337bb7_var1,Person,default_day,birthDate
37f90ba7-4ce8-4730-85b9-68f6155d4fed,37f90ba7-4ce8-4730-85b9-68f6155d4fed_var1,Person,name_swap,personName
8b749445-cf67-4e0c-82eb-1c23b6bd43a7,8b749445-cf67-4e0c-82eb-1c23b6bd43a7_var1,Person,name_swap,personName
8b749445-cf67-4e0c-82eb-1c23b6bd43a7,8b749445-cf67-4e0c-82eb-1c23b6bd43a7_var1,HealthcarePersonnel,domain_change,email
6d76fa63-4176-4cbe-a1a0-8c70103dc1c3,6d76fa63-4176-4cbe-a1a0-8c70103dc1c3_var1,Person,name_swap,personName
0392e2fc-5e69-4185-b51f-5feb146c3606,0392e2fc-5e69-4185-b51f-5feb146c3606_var1,Person,name_swap,personName
0392e2fc-5e69-4185-b51f-5feb146c3606,0392e2fc-5e69-4185-b51f-5feb146c3606_var1,HealthcarePersonnel,domain_change,email
92ec01d0-f2bb-4a67-ac5b-03af8b90e059,92ec01d0-f2bb-4a67-ac5b-03af8b90e059_var1,Person,name_swap,personName
92ec01d0-f2bb-4a67-ac5b-03af8b90e059,92ec01d0-f2bb-4a67-ac5b-03af8b90e059_var1,HealthcarePersonnel,domain_change,email
8cdcc2ce-4bdf-4579-89b0-58677de0cadb,8cdcc2ce-4bdf-4579-89b0-58677de0cadb_var1,Person,name_swap,personName
cf2ff2c8-e4e1-44da-b210-c9afccabcc91,cf2ff2c8-e4e1-44da-b210-c9afccabcc91_var1,Person,name_swap,personName
074c4020-c74b-423f-a374-1b8dd7b5f8ff,074c4020-c74b-423f-a374-1b8dd7b5f8ff_var1,Person,name_swap,personName
b7748526-6c5e-4664-a44a-fe8480a3803d,b7748526-6c5e-4664-a44a-fe8480a3803d_var1,Person,name_swap,personName
b7748526-6c5e-4664-a44a-fe8480a3803d,b7748526-6c5e-4664-a44a-fe8480a3803d_var1,HealthcarePersonnel,domain_change,email
9da58a92-dd17-4237-be56-5bb97019024f,9da58a92-dd17-4237-be56-5bb97019024f_var1,Person,name_swap,personName
2e4d3247-21cf-420d-8615-0907d3f49a2e,2e4d3247-21cf-420d-8615-0907d3f49a2e_var1,Person,name_swap,personName
2e4d3247-21cf-420d-8615-0907d3f49a2e,2e4d3247-21cf-420d-8615-0907d3f49a2e_var1,Person,default_day,birthDate
ff6581ca-1748-4b1c-9d61-b002011b529e,ff6581ca-1748-4b1c-9d61-b002011b529e_var1,Person,name_swap,personName
d57a00a3-4600-4654-b637-9ee556bf4493,d57a00a3-4600-4654-b637-9ee556bf4493_var1,Person,name_swap,personName
69a01929-c999-406c-8fa0-dd49cc8f2e5b,69a01929-c999-406c-8fa0-dd49cc8f2e5b_var1,Person,name_swap,personName
69a01929-c999-406c-8fa0-dd49cc8f2e5b,69a01929-c999-406c-8fa0-dd49cc8f2e5b_var1,HealthcarePersonnel,domain_change,email
a1b05717-123e-48f3-a856-b84dac9ac64e,a1b05717-123e-48f3-a856-b84dac9ac64e_var1,Person,name_swap,personName
a1b05717-123e-48f3-a856-b84dac9ac64e,a1b05717-123e-48f3-a856-b84dac9ac64e_var1,HealthcarePersonnel,domain_change,email
406b10a3-c786-41ce-b9ad-729f555e80af,406b10a3-c786-41ce-b9ad-729f555e80af_var1,Person,name_swap,personName
0b522c40-287e-4106-abdf-3f8e4b089e8b,0b522c40-287e-4106-abdf-3f8e4b089e8b_var1,Person,name_swap,personName
0b522c40-287e-4106-abdf-3f8e4b089e8b,0b522c40-287e-4106-abdf-3f8e4b089e8b_var1,Person,default_day,birthDate
4c556b50-f6e7-4e20-8627-b6716de530c6,4c556b50-f6e7-4e20-8627-b6716de530c6_var1,Person,name_swap,personName
4c556b50-f6e7-4e20-8627-b6716de530c6,4c556b50-f6e7-4e20-8627-b6716de530c6_var1,Person,default_day,birthDate
83edc84f-3b35-4b98-8fe8-770047203a6c,83edc84f-3b35-4b98-8fe8-770047203a6c_var1,Person,name_swap,personName
1edcde4d-68b1-40ea-a5a4-015735fb8567,1edcde4d-68b1-40ea-a5a4-015735fb8567_var1,Person,name_swap,personName
5fee0d78-8052-4e37-9ddf-c64818409419,5fee0d78-8052-4e37-9ddf-c64818409419_var1,Person,name_swap,personName
791bcee8-477c-4eaa-af03-a58d844be1fe,791bcee8-477c-4eaa-af03-a58d844be1fe_var1,Person,name_swap,personName
ce63bc0e-31d4-4918-9f71-6c6fb46271ce,ce63bc0e-31d4-4918-9f71-6c6fb46271ce_var1,Person,name_swap,personName
ce63bc0e-31d4-4918-9f71-6c6fb46271ce,ce63bc0e-31d4-4918-9f71-6c6fb46271ce_var1,Person,default_day,birthDate
a03d0050-d9f4-43e7-b2b9-3b201b05ce23,a03d0050-d9f4-43e7-b2b9-3b201b05ce23_var1,Person,name_swap,personName
a03d0050-d9f4-43e7-b2b9-3b201b05ce23,a03d0050-d9f4-43e7-b2b9-3b201b05ce23_var1,Person,default_day,birthDate
85dc362d-4707-4ff4-bde0-10e212e8f4cd,85dc362d-4707-4ff4-bde0-10e212e8f4cd_var1,Person,name_swap,personName
e79b91bd-8c58-4d1e-b176-df15e74d1bf2,e79b91bd-8c58-4d1e-b176-df15e74d1bf2_var1,Person,name_swap,personName
2a2e19d9-235b-4555-80c2-dc08f6f46b02,2a2e19d9-235b-4555-80c2-dc08f6f46b02_var1,Person,name_swap,personName
250e6318-207b-4452-aedb-74fffd7ffc74,250e6318-207b-4452-aedb-74fffd7ffc74_var1,Person,name_swap,personName
250e6318-207b-4452-aedb-74fffd7ffc74,250e6318-207b-4452-aedb-74fffd7ffc74_var1,HealthcarePersonnel,domain_change,email
886d57a1-d81b-4669-8610-f8f6b5c1565e,886d57a1-d81b-4669-8610-f8f6b5c1565e_var1,Person,name_swap,personName
06fb6410-7c52-46f1-8fe5-475bb771877e,06fb6410-7c52-46f1-8fe5-475bb771877e_var1,Person,name_swap,personName
06fb6410-7c52-46f1-8fe5-475bb771877e,06fb6410-7c52-46f1-8fe5-475bb771877e_var1,HealthcarePersonnel,domain_change,email
2ea570b1-2655-4bdc-bf2a-0686b1a6c6b8,2ea570b1-2655-4bdc-bf2a-0686b1a6c6b8_var1,Person,name_swap,personName
c14156b5-8502-4f59-9472-3fd0c3e46cf0,c14156b5-8502-4f59-9472-3fd0c3e46cf0_var1,Person,name_swap,personName
c14156b5-8502-4f59-9472-3fd0c3e46cf0,c14156b5-8502-4f59-9472-3fd0c3e46cf0_var1,Person,default_day,birthDate
d843bb44-0165-4350-a7db-8350b3688901,d843bb44-0165-4350-a7db-8350b3688901_var1,Person,name_swap,personName
00ec2994-caa9-4f00-9ed5-ea11403af7af,00ec2994-caa9-4f00-9ed5-ea11403af7af_var1,Person,name_swap,personName
bc36fa0d-cc96-4951-806c-499c1d0a6bd3,bc36fa0d-cc96-4951-806c-499c1d0a6bd3_var1,Person,name_swap,personName
bc36fa0d-cc96-4951-806c-499c1d0a6bd3,bc36fa0d-cc96-4951-806c-499c1d0a6bd3_var1,Person,default_day,birthDate
f9a6a893-7506-43c0-bf92-5fece1a27833,f9a6a893-7506-43c0-bf92-5fece1a27833_var1,Person,name_swap,personName
e17e7630-e5ed-4852-9c92-85bbd747f8d5,e17e7630-e5ed-4852-9c92-85bbd747f8d5_var1,Person,name_swap,personName
e17e7630-e5ed-4852-9c92-85bbd747f8d5,e17e7630-e5ed-4852-9c92-85bbd747f8d5_var1,Person,default_day,birthDate
6d043ca0-fcb6-465b-ae70-b419464be134,6d043ca0-fcb6-465b-ae70-b419464be134_var1,Person,name_swap,personName
6d043ca0-fcb6-465b-ae70-b419464be134,6d043ca0-fcb6-465b-ae70-b419464be134_var1,HealthcarePersonnel,domain_change,email
eed24f1a-1726-4921-a069-6919ac875999,eed24f1a-1726-4921-a069-6919ac875999_var1,Person,name_swap,personName
d8c6827b-6d1e-4af0-93cd-da07dec83a76,d8c6827b-6d1e-4af0-93cd-da07dec83a76_var1,Person,name_swap,personName
d8c6827b-6d1e-4af0-93cd-da07dec83a76,d8c6827b-6d1e-4af0-93cd-da07dec83a76_var1,HealthcarePersonnel,domain_change,email
d624c9e9-9f67-495e-8b48-fac427afb1aa,d624c9e9-9f67-495e-8b48-fac427afb1aa_var1,Person,name_swap,personName
91f0a00b-aa56-49c1-8706-5664a4af2273,91f0a00b-aa56-49c1-8706-5664a4af2273_var1,Person,name_swap,personName
8d76d5d7-a707-4610-96f8-5401f4c33994,8d76d5d7-a707-4610-96f8-5401f4c33994_var1,Person,name_swap,personName
a279c011-94a6-4692-86ac-e4b753ef1128,a279c011-94a6-4692-86ac-e4b753ef1128_var1,Person,name_swap,personName
fb2d92c2-f138-49c6-9c6d-ae6f4f044779,fb2d92c2-f138-49c6-9c6d-ae6f4f044779_var1,Person,name_swap,personName
fb2d92c2-f138-49c6-9c6d-ae6f4f044779,fb2d92c2-f138-49c6-9c6d-ae6f4f044779_var1,Person,default_day,birthDate
1a2a322d-5a23-40e9-9a94-07742393fe5e,1a2a322d-5a23-40e9-9a94-07742393fe5e_var1,Person,name_swap,personName
5df4e0e8-ab2e-4bc1-a68f-3d5525c355dd,5df4e0e8-ab2e-4bc1-a68f-3d5525c355dd_var1,Person,name_swap,personName
e773f183-43b3-4eff-846d-ca8d7a9055d7,e773f183-43b3-4eff-846d-ca8d7a9055d7_var1,Person,name_swap,personName
dfeaf29e-ef57-4eda-a2c7-039aa77d38c8,dfeaf29e-ef57-4eda-a2c7-039aa77d38c8_var1,Person,name_swap,personName
dfeaf29e-ef57-4eda-a2c7-039aa77d38c8,dfeaf29e-ef57-4eda-a2c7-039aa77d38c8_var1,Person,default_day,birthDate
dfeaf29e-ef57-4eda-a2c7-039aa77d38c8,dfeaf29e-ef57-4eda-a2c7-039aa77d38c8_var1,HealthcarePersonnel,domain_change,email
a83baf04-36df-4f93-88d9-39fbf4c06eab,a83baf04-36df-4f93-88d9-39fbf4c06eab_var1,Person,name_swap,personName
b9c703ad-367f-41a4-a06d-067a9d0856f9,b9c703ad-367f-41a4-a06d-067a9d0856f9_var1,Person,name_swap,personName
a0435943-69cd-491a-97ee-3e46229edea1,a0435943-69cd-491a-97ee-3e46229edea1_var1,Person,name_swap,personName
a0435943-69cd-491a-97ee-3e46229edea1,a0435943-69cd-491a-97ee-3e46229edea1_var1,Person,default_day,birthDate
3f0aa149-98aa-422e-aec0-51bb329d35ae,3f0aa149-98aa-422e-aec0-51bb329d35ae_var1,Person,name_swap,personName
3f0aa149-98aa-422e-aec0-51bb329d35ae,3f0aa149-98aa-422e-aec0-51bb329d35ae_var1,Person,default_day,birthDate
e059cb33-a79b-4d1e-9ebf-8378667ee8a0,e059cb33-a79b-4d1e-9ebf-8378667ee8a0_var1,Person,name_swap,personName
e059cb33-a79b-4d1e-9ebf-8378667ee8a0,e059cb33-a79b-4d1e-9ebf-8378667ee8a0_var1,Person,default_day,birthDate
96932eff-bb52-4577-a080-dd12324e04b6,96932eff-bb52-4577-a080-dd12324e04b6_var1,Person,name_swap,personName
3304cdd6-e6e0-4dbb-98ec-b50d3bd80035,3304cdd6-e6e0-4dbb-98ec-b50d3bd80035_var1,Person,name_swap,personName
3304cdd6-e6e0-4dbb-98ec-b50d3bd80035,3304cdd6-e6e0-4dbb-98ec-b50d3bd80035_var1,HealthcarePersonnel,domain_change,email
4fd328ae-37e2-46f8-8b17-be8de5820a3e,4fd328ae-37e2-46f8-8b17-be8de5820a3e_var1,Person,name_swap,personName
4fd328ae-37e2-46f8-8b17-be8de5820a3e,4fd328ae-37e2-46f8-8b17-be8de5820a3e_var1,Person,default_day,birthDate
394b47d7-3935-48dc-88c6-c9fae0f3a7f1,394b47d7-3935-48dc-88c6-c9fae0f3a7f1_var1,Person,name_swap,personName
21508b63-24c2-4a9d-9d79-28fafc620027,21508b63-24c2-4a9d-9d79-28fafc620027_var1,Person,name_swap,personName
d5221afa-f98d-434f-9904-6f5305039e3b,d5221afa-f98d-434f-9904-6f5305039e3b_var1,Person,name_swap,personName
d5221afa-f98d-434f-9904-6f5305039e3b,d5221afa-f98d-434f-9904-6f5305039e3b_var1,Person,default_day,birthDate
9bf81659-7a0c-46f8-9a0f-870bde42c97f,9bf81659-7a0c-46f8-9a0f-870bde42c97f_var1,Person,name_swap,personName
2dbc7cf8-47a4-4bbc-a93d-4c2db9183c04,2dbc7cf8-47a4-4bbc-a93d-4c2db9183c04_var1,Person,name_swap,personName
c0862c36-db22-4d7d-ae06-6b6c7b8eded1,c0862c36-db22-4d7d-ae06-6b6c7b8eded1_var1,Person,name_swap,personName
c0862c36-db22-4d7d-ae06-6b6c7b8eded1,c0862c36-db22-4d7d-ae06-6b6c7b8eded1_var1,Person,default_day,birthDate
b25c3303-b8c7-4897-968a-22d75eb60291,b25c3303-b8c7-4897-968a-22d75eb60291_var1,Person,name_swap,personName
b25c3303-b8c7-4897-968a-22d75eb60291,b25c3303-b8c7-4897-968a-22d75eb60291_var1,HealthcarePersonnel,domain_change,email
043da19e-b7c0-4f8e-8f8f-2ec664f6fd04,043da19e-b7c0-4f8e-8f8f-2ec664f6fd04_var1,Person,name_swap,personName
8eeedc3c-2304-4c2b-8c36-3beb3038fd2f,8eeedc3c-2304-4c2b-8c36-3beb3038fd2f_var1,Person,name_swap,personName
8eeedc3c-2304-4c2b-8c36-3beb3038fd2f,8eeedc3c-2304-4c2b-8c36-3beb3038fd2f_var1,Person,default_day,birthDate
35e38e0f-9ffa-47ac-a915-6a96a3d5485d,35e38e0f-9ffa-47ac-a915-6a96a3d5485d_var1,Person,name_swap,personName
35e38e0f-9ffa-47ac-a915-6a96a3d5485d,35e38e0f-9ffa-47ac-a915-6a96a3d5485d_var1,Person,default_day,birthDate
f5b449e1-9d4f-41f3-83b1-60eaeb1e1e48,f5b449e1-9d4f-41f3-83b1-60eaeb1e1e48_var1,Person,name_swap,personName
51972f67-9ae9-4728-97b5-99f822e3bcf6,51972f67-9ae9-4728-97b5-99f822e3bcf6_var1,Person,name_swap,personName
51972f67-9ae9-4728-97b5-99f822e3bcf6,51972f67-9ae9-4728-97b5-99f822e3bcf6_var1,HealthcarePersonnel,domain_change,email
47734474-8d32-45a2-8471-48621cf58a1d,47734474-8d32-45a2-8471-48621cf58a1d_var1,Person,name_swap,personName
eff967f7-46ed-4862-ba0e-7eaeaa629c3e,eff967f7-46ed-4862-ba0e-7eaeaa629c3e_var1,Person,name_swap,personName
cd941163-cdfc-4d83-b5a9-2150349afde3,cd941163-cdfc-4d83-b5a9-2150349afde3_var1,Person,name_swap,personName
84b55c83-deb8-4dd2-a1de-c0c155e4ddc4,84b55c83-deb8-4dd2-a1de-c0c155e4ddc4_var1,Person,name_swap,personName
4f04714c-714e-47f6-8ea7-4f83efaac2b6,4f04714c-714e-47f6-8ea7-4f83efaac2b6_var1,Person,name_swap,personName
7d2122d2-ba27-48c5-94f9-98b7d5325cc0,7d2122d2-ba27-48c5-94f9-98b7d5325cc0_var1,Person,name_swap,personName
c5f87eff-12d0-4ce5-9ff4-e562c46477d0,c5f87eff-12d0-4ce5-9ff4-e562c46477d0_var1,Person,name_swap,personName
c5f87eff-12d0-4ce5-9ff4-e562c46477d0,c5f87eff-12d0-4ce5-9ff4-e562c46477d0_var1,HealthcarePersonnel,domain_change,email
ef58e475-bd33-407b-8984-fec7cf001514,ef58e475-bd33-407b-8984-fec7cf001514_var1,Person,name_swap,personName
ef58e475-bd33-407b-8984-fec7cf001514,ef58e475-bd33-407b-8984-fec7cf001514_var1,HealthcarePersonnel,domain_change,email
0c9df307-1dc5-4c55-ac58-7b1721c41579,0c9df307-1dc5-4c55-ac58-7b1721c41579_var1,Person,name_swap,personName
d7139e6d-c204-4255-90f6-6734341b580f,d7139e6d-c204-4255-90f6-6734341b580f_var1,Person,name_swap,personName
74601e94-3c25-4fb9-becc-e64d7b3bac45,74601e94-3c25-4fb9-becc-e64d7b3bac45_var1,Person,name_swap,personName
74601e94-3c25-4fb9-becc-e64d7b3bac45,74601e94-3c25-4fb9-becc-e64d7b3bac45_var1,HealthcarePersonnel,domain_change,email
53b99ece-e5bf-4b86-af4d-d329b472f925,53b99ece-e5bf-4b86-af4d-d329b472f925_var1,Person,name_swap,personName
8be4a147-ad67-4d56-aa38-cb43c741179f,8be4a147-ad67-4d56-aa38-cb43c741179f_var1,Person,name_swap,personName
be4d34e7-ddeb-4b79-8c36-94774a589e5a,be4d34e7-ddeb-4b79-8c36-94774a589e5a_var1,Person,name_swap,personName
be4d34e7-ddeb-4b79-8c36-94774a589e5a,be4d34e7-ddeb-4b79-8c36-94774a589e5a_var1,Person,default_day,birthDate
1565fe5d-1455-41da-a5d0-1c19b80150f9,1565fe5d-1455-41da-a5d0-1c19b80150f9_var1,Person,name_swap,personName
c30ccdd8-1cda-4e2b-8ced-b02dc0dc83c7,c30ccdd8-1cda-4e2b-8ced-b02dc0dc83c7_var1,Person,name_swap,personName
090ba179-1522-4401-93a9-fcd6e4f94a2a,090ba179-1522-4401-93a9-fcd6e4f94a2a_var1,Person,name_swap,personName
f6cd31de-2a3a-4bde-ba35-3fb00630a9c5,f6cd31de-2a3a-4bde-ba35-3fb00630a9c5_var1,Person,name_swap,personName
0791488b-e0db-48b2-bd62-f4ce0c640f49,0791488b-e0db-48b2-bd62-f4ce0c640f49_var1,Person,name_swap,personName
0791488b-e0db-48b2-bd62-f4ce0c640f49,0791488b-e0db-48b2-bd62-f4ce0c640f49_var1,HealthcarePersonnel,domain_change,email
c6475e3c-0e19-467b-8102-ce409b935e61,c6475e3c-0e19-467b-8102-ce409b935e61_var1,Person,name_swap,personName
fec73137-0e94-4750-9858-ae084794f991,fec73137-0e94-4750-9858-ae084794f991_var1,Person,name_swap,personName
fa8b7b35-548d-4ceb-be83-218695b35365,fa8b7b35-548d-4ceb-be83-218695b35365_var1,Person,name_swap,personName
fa8b7b35-548d-4ceb-be83-218695b35365,fa8b7b35-548d-4ceb-be83-218695b35365_var1,HealthcarePersonnel,domain_change,email
a3ce98bf-1834-4d46-a9df-9d9756d90e08,a3ce98bf-1834-4d46-a9df-9d9756d90e08_var1,Person,name_swap,personName
a3ce98bf-1834-4d46-a9df-9d9756d90e08,a3ce98bf-1834-4d46-a9df-9d9756d90e08_var1,HealthcarePersonnel,domain_change,email
0c2c994d-650e-43fd-aac4-efcbf826db7e,0c2c994d-650e-43fd-aac4-efcbf826db7e_var1,Person,name_swap,personName
0c2c994d-650e-43fd-aac4-efcbf826db7e,0c2c994d-650e-43fd-aac4-efcbf826db7e_var1,HealthcarePersonnel,domain_change,email
9c9e2ae3-df58-408f-9f40-f5b54ddfe9de,9c9e2ae3-df58-408f-9f40-f5b54ddfe9de_var1,Person,name_swap,personName
f7d6a6e8-5185-4779-b316-6062e41410e9,f7d6a6e8-5185-4779-b316-6062e41410e9_var1,Person,name_swap,personName
656b4830-b0ca-46f7-97f9-8524c332ed33,656b4830-b0ca-46f7-97f9-8524c332ed33_var1,Person,name_swap,personName
656b4830-b0ca-46f7-97f9-8524c332ed33,656b4830-b0ca-46f7-97f9-8524c332ed33_var1,HealthcarePersonnel,domain_change,email
507512a5-2d0c-4ef6-83b0-ab23487078d9,507512a5-2d0c-4ef6-83b0-ab23487078d9_var1,Person,name_swap,personName
a627111c-a741-42a6-a15d-00f2abff0c7b,a627111c-a741-42a6-a15d-00f2abff0c7b_var1,Person,name_swap,personName
a627111c-a741-42a6-a15d-00f2abff0c7b,a627111c-a741-42a6-a15d-00f2abff0c7b_var1,HealthcarePersonnel,domain_change,email
ee8acafe-6ca3-4e8b-bdf4-1cf488e06c19,ee8acafe-6ca3-4e8b-bdf4-1cf488e06c19_var1,Person,name_swap,personName
fc01694a-1eac-45d5-964c-c436f18e44f8,fc01694a-1eac-45d5-964c-c436f18e44f8_var1,Person,name_swap,personName
fc01694a-1eac-45d5-964c-c436f18e44f8,fc01694a-1eac-45d5-964c-c436f18e44f8_var1,Person,default_day,birthDate
550e2c02-d5b0-4e5b-83d7-0f2fa3beabb8,550e2c02-d5b0-4e5b-83d7-0f2fa3beabb8_var1,Person,name_swap,personName
550e2c02-d5b0-4e5b-83d7-0f2fa3beabb8,550e2c02-d5b0-4e5b-83d7-0f2fa3beabb8_var1,Person,default_day,birthDate
b8f05971-e899-430f-b07e-051bc9d440a2,b8f05971-e899-430f-b07e-051bc9d440a2_var1,Person,name_swap,personName
7dcd1b3a-e956-446b-a762-1ad317579f64,7dcd1b3a-e956-446b-a762-1ad317579f64_var1,Person,name_swap,personName
eebe644c-28eb-4deb-a767-2789d64c6cd6,eebe644c-28eb-4deb-a767-2789d64c6cd6_var1,Person,name_swap,personName
eebe644c-28eb-4deb-a767-2789d64c6cd6,eebe644c-28eb-4deb-a767-2789d64c6cd6_var1,HealthcarePersonnel,domain_change,email
368f8052-8f38-4308-abc1-f2ec6bc7ae68,368f8052-8f38-4308-abc1-f2ec6bc7ae68_var1,Person,name_swap,personName
368f8052-8f38-4308-abc1-f2ec6bc7ae68,368f8052-8f38-4308-abc1-f2ec6bc7ae68_var1,Person,default_day,birthDate
486d4a98-c6c2-4d08-b4b6-7809e2d21f8b,486d4a98-c6c2-4d08-b4b6-7809e2d21f8b_var1,Person,name_swap,personName
ea5a64c8-ec5f-426c-b68c-0d7e753529be,ea5a64c8-ec5f-426c-b68c-0d7e753529be_var1,Person,name_swap,personName
ea5a64c8-ec5f-426c-b68c-0d7e753529be,ea5a64c8-ec5f-426c-b68c-0d7e753529be_var1,Person,default_day,birthDate
3efdb0f2-eccf-4087-a2c8-482f1795b4f4,3efdb0f2-eccf-4087-a2c8-482f1795b4f4_var1,Person,name_swap,personName
60be768b-a97d-47a6-9368-b948d7499ff6,60be768b-a97d-47a6-9368-b948d7499ff6_var1,Person,name_swap,personName
e34ea0c6-e83b-4e1f-992f-7f93098b55a7,e34ea0c6-e83b-4e1f-992f-7f93098b55a7_var1,Person,name_swap,personName
ebdf8f4b-c2f1-4366-b072-23889e49fa7d,ebdf8f4b-c2f1-4366-b072-23889e49fa7d_var1,Person,name_swap,personName
d95807d2-be77-440e-a15c-7024f2b5c748,d95807d2-be77-440e-a15c-7024f2b5c748_var1,Person,name_swap,personName
47d8af8e-bf1b-489b-bc0c-f524db39ae44,47d8af8e-bf1b-489b-bc0c-f524db39ae44_var1,Person,name_swap,personName
47d8af8e-bf1b-489b-bc0c-f524db39ae44,47d8af8e-bf1b-489b-bc0c-f524db39ae44_var1,HealthcarePersonnel,domain_change,email
da3cf272-96c5-4115-949e-d29a7e5e5f22,da3cf272-96c5-4115-949e-d29a7e5e5f22_var1,Person,name_swap,personName
256f8795-4551-4132-b5ea-89b3dc0788eb,256f8795-4551-4132-b5ea-89b3dc0788eb_var1,Person,name_swap,personName
256f8795-4551-4132-b5ea-89b3dc0788eb,256f8795-4551-4132-b5ea-89b3dc0788eb_var1,Person,default_day,birthDate
e933dd92-4545-41c9-a782-bbced51eed76,e933dd92-4545-41c9-a782-bbced51eed76_var1,Person,name_swap,personName
60963944-b713-4d19-a6ac-f6c3b9e6e3e9,60963944-b713-4d19-a6ac-f6c3b9e6e3e9_var1,Person,name_swap,personName
2f8f1d68-acd1-48cf-83f4-89dcb17d3b86,2f8f1d68-acd1-48cf-83f4-89dcb17d3b86_var1,Person,name_swap,personName
2ed3dea2-f3f9-4d86-b11f-02ace9052731,2ed3dea2-f3f9-4d86-b11f-02ace9052731_var1,Person,name_swap,personName
2ed3dea2-f3f9-4d86-b11f-02ace9052731,2ed3dea2-f3f9-4d86-b11f-02ace9052731_var1,HealthcarePersonnel,domain_change,email
36036e5a-2ec9-496a-80af-4c2483528106,36036e5a-2ec9-496a-80af-4c2483528106_var1,Person,name_swap,personName
cec23762-bf7c-4d9a-8f12-52ea93a108f1,cec23762-bf7c-4d9a-8f12-52ea93a108f1_var1,Person,name_swap,personName
9d26336c-ab95-444b-a524-43a5eea99a27,9d26336c-ab95-444b-a524-43a5eea99a27_var1,Person,name_swap,personName
b190abfa-7bf8-4117-97d1-b0becbd007d1,b190abfa-7bf8-4117-97d1-b0becbd007d1_var1,Person,name_swap,personName
8960b388-5154-469f-86f5-c3e0c3b82238,8960b388-5154-469f-86f5-c3e0c3b82238_var1,Person,name_swap,personName
620db629-33be-433e-81a0-fb2b2d3ef01f,620db629-33be-433e-81a0-fb2b2d3ef01f_var1,Person,name_swap,personName
9c0364f6-b456-4a51-836d-bf90cf26131b,9c0364f6-b456-4a51-836d-bf90cf26131b_var1,Person,name_swap,personName
76e7fda1-fcc5-4891-be30-7b83c90694ba,76e7fda1-fcc5-4891-be30-7b83c90694ba_var1,Person,name_swap,personName
a426c7d6-f035-4a2e-917c-d8debf27270d,a426c7d6-f035-4a2e-917c-d8debf27270d_var1,Person,name_swap,personName
8feb23f7-d3d9-4d05-bb47-d0ccee73d0ad,8feb23f7-d3d9-4d05-bb47-d0ccee73d0ad_var1,Person,name_swap,personName
183291be-6852-4a8b-94d0-e75789e5e7a9,183291be-6852-4a8b-94d0-e75789e5e7a9_var1,Person,name_swap,personName
1327278c-eda1-4915-bd20-9f3259c07b44,1327278c-eda1-4915-bd20-9f3259c07b44_var1,Person,name_swap,personName
47767f64-46e2-4654-a216-e670b3b09878,47767f64-46e2-4654-a216-e670b3b09878_var1,Person,name_swap,personName
0d94bd4b-56b8-4e72-851c-53c18e479952,0d94bd4b-56b8-4e72-851c-53c18e479952_var1,Person,name_swap,personName
0d94bd4b-56b8-4e72-851c-53c18e479952,0d94bd4b-56b8-4e72-851c-53c18e479952_var1,HealthcarePersonnel,domain_change,email
8541ee03-cb4c-4788-897a-d387171c391a,8541ee03-cb4c-4788-897a-d387171c391a_var1,Person,name_swap,personName
8541ee03-cb4c-4788-897a-d387171c391a,8541ee03-cb4c-4788-897a-d387171c391a_var1,HealthcarePersonnel,domain_change,email
1f5409f2-0ae8-48cc-86d0-db988d035321,1f5409f2-0ae8-48cc-86d0-db988d035321_var1,Person,name_swap,personName
ef515cdc-61a3-4882-b08b-d13cceb3cabb,ef515cdc-61a3-4882-b08b-d13cceb3cabb_var1,Person,name_swap,personName
ef515cdc-61a3-4882-b08b-d13cceb3cabb,ef515cdc-61a3-4882-b08b-d13cceb3cabb_var1,Person,default_day,birthDate
ef515cdc-61a3-4882-b08b-d13cceb3cabb,ef515cdc-61a3-4882-b08b-d13cceb3cabb_var1,HealthcarePersonnel,domain_change,email
77222ef6-9bfd-4c59-aadd-6fc557ff0f59,77222ef6-9bfd-4c59-aadd-6fc557ff0f59_var1,Person,name_swap,personName
77222ef6-9bfd-4c59-aadd-6fc557ff0f59,77222ef6-9bfd-4c59-aadd-6fc557ff0f59_var1,HealthcarePersonnel,domain_change,email
4712c4a1-8288-4123-8fd8-bca07e2b4180,4712c4a1-8288-4123-8fd8-bca07e2b4180_var1,Person,name_swap,personName
