identifier,serviceDepartmentName,address,isPartOf,contactPoint,anchor
f97ba2b3-a952-465c-a626-84dab472490c,Otolaryngologic,6276bca0-7b69-4d10-910d-dcc84363565f,b2c50ee4-1a2b-403a-8d50-0bfcc4a5acd2,439e9d1b-724b-493d-85ec-4d045ff49552,a78a25da-23a4-4649-81ea-e059679b205f
8053086c-3871-41b0-a48e-e7df036c8190,Dentistry,0b4226b1-b804-4336-8fcf-84d81628502d,b2c50ee4-1a2b-403a-8d50-0bfcc4a5acd2,403b91d5-c0c2-47ca-b27a-7b9dba36eded,3839db4d-a0b0-4ea7-960b-a7be6a2496d8
25980336-92cf-486b-ab02-7984f85224e3,Primary Care,ade4c28f-815b-40ff-99f3-6f514558d1b1,b2c50ee4-1a2b-403a-8d50-0bfcc4a5acd2,92ad03e6-08ad-4206-b79c-336e0f62f701,a03cf061-a8a7-43da-b059-1d22555c03bf
85325f59-cc7b-4e51-92b7-3cc0397600b2,Pulmonary,b194be62-a6e2-4f53-ad80-fc806ecbdc2b,b2c50ee4-1a2b-403a-8d50-0bfcc4a5acd2,7132ff68-b055-4f68-b30e-60e9533ab953,3ef1b23b-e15e-487a-bb1a-b1d26a2edd95
6adb5d74-784d-43f9-ba1b-b2b2944d3100,Laboratory Science,775b6c2a-fb3e-4421-96a4-f2fca88eea2d,1d7c135a-d9bb-46a5-aec8-fc8647863c22,c6250a03-b7d4-4a52-8bd7-b6eb1483da77,b61c14e4-aa74-4b72-810b-d9bde2ce792c
11cee00b-a7a7-4cbe-924d-8acf00767db3,Toxicologic,66c0d315-d74b-4ddc-ace9-4e5e7b9d3b18,1d7c135a-d9bb-46a5-aec8-fc8647863c22,03874a3e-4acd-416f-b7d8-2db471cf967c,a83c4c08-69c1-42c9-b2f3-3d7ab41156a6
8afc913c-da4b-407b-b1e8-54cdd3c92c6b,Laboratory Science,371bfa24-7eab-4c60-8178-d93027a0dbc7,1d7c135a-d9bb-46a5-aec8-fc8647863c22,d7c17ead-5a30-431d-abe8-f1e70aa99a43,86dd3b65-673b-45c0-8740-516000f840fe
0bd70790-1939-43c1-a1df-5dd8b924d987,Psychiatric,65bdd4a6-0435-422f-8f78-06075a2992aa,1d7c135a-d9bb-46a5-aec8-fc8647863c22,6a1cb37d-9eb1-4322-90f1-2279929ee226,4f118ed8-3a08-493c-b271-dcf60071ec94
f188ea63-9962-47cc-b1c1-600155b8f2d4,Primary Care,71d84271-7ea2-40a9-8dbb-6280cd3efe59,1d7c135a-d9bb-46a5-aec8-fc8647863c22,b75cac8f-30ed-49e5-93bb-47c239c6ccb7,ec1f7385-bcf9-4d2c-8485-1fc23e8650df
8660ea49-69d3-44b6-a9a4-8f08fc3f0eaa,Cardiovascular,555e8f70-73ad-4c20-9f37-c5c81b5e8b49,1d7c135a-d9bb-46a5-aec8-fc8647863c22,34dfd8bc-7a0d-4204-9e66-b21afbcc3996,574b411a-66cf-452f-92b1-791a4538abaa
d89630e3-fad3-46d0-a7a5-c1fd3acbd059,Diet Nutrition,6c3107f5-0503-4b2b-8239-5e097ae25d66,1d7c135a-d9bb-46a5-aec8-fc8647863c22,be6dcdfd-d84c-4927-9b64-3f7e2c855d7e,57fb7373-af22-4c7a-9dee-acba905d811c
541787cb-87cf-4e5c-837a-0c46bb358750,Gastroenterologic,b7b0a397-468b-4b24-92e9-949729cf0d06,c95aaeaf-c463-41e1-b384-4cec73d0ec87,edb74de8-41bf-46ca-a70c-8cf07641a2d8,ddb2f3da-e955-48be-b59b-f9c4d625e7c4
71e71e4a-9153-440e-8045-984082790066,Dentistry,6040d13f-e29e-4685-94f4-81fa9417d5e0,c95aaeaf-c463-41e1-b384-4cec73d0ec87,873f32e7-4c2d-4758-8eb1-452323d4b826,00750c4d-9bb0-46a2-a50f-48e5c5412b14
48a2eef9-2efe-4d75-bc5a-c6c454c132a9,Emergency,5d6f6478-3a68-423f-a2f0-f30fe5d2f3de,c95aaeaf-c463-41e1-b384-4cec73d0ec87,9b06fda5-6803-455d-9a34-ce0ddd5be04a,f060f172-a84a-4aff-bfe8-1b4c86814d6b
4b22a205-a614-4b5d-b6f3-7f3967b2e927,Obstetric,32856846-5952-4486-85db-2167b4fe3c70,c95aaeaf-c463-41e1-b384-4cec73d0ec87,c18df436-39e1-42cd-82bd-76cfd4771fe4,cad7ab0b-c2ab-46a7-9dff-74f4987695b0
8150bde8-5907-4e47-bf19-122768d249b7,Respiratory Therapy,022ff113-fd32-44eb-bb6a-893ef9b0dfc3,c95aaeaf-c463-41e1-b384-4cec73d0ec87,67f2d97d-7aba-4bb2-9d32-5f80adad5a68,d3b2b828-56d8-40a3-98c5-c7d98702c5b3
cde1e880-9353-4bd6-b2bf-8508bf576f24,Endocrine,91d6b5cb-dd20-43f5-a82e-222233ef1d41,c95aaeaf-c463-41e1-b384-4cec73d0ec87,2189a4c5-28ba-40a0-a852-79f851b73153,8db5bc77-341b-4ada-a013-ba3e6d96a044
6cf347a7-741b-491d-a2db-090f3b1441a9,Musculoskeletal,caa9dc9c-ff0a-4d92-842e-ccd54965aa34,c95aaeaf-c463-41e1-b384-4cec73d0ec87,5dcdc44e-e9da-4861-a673-3ff36a1a41d4,c68323a9-762a-44bb-9991-2bedf9fcb988
34539697-647e-4e5e-b95f-b9cbb6b381f2,Emergency,eda0acce-71bb-4353-b1f9-aa4382db16d1,c95aaeaf-c463-41e1-b384-4cec73d0ec87,806f1994-3e3d-4b99-bdc4-4dcc885d9ca3,c327e42d-2d2d-46c9-b115-f5f47bf2363d
55ee4bb5-2130-4fe8-90db-584c778b822f,Neurologic,d76ca1a6-3b71-470b-b38a-7cb6680f7a73,c95aaeaf-c463-41e1-b384-4cec73d0ec87,552b58fb-a53f-4e6a-97d7-8f15c99d01ea,b7b3aa30-e3d9-46bf-8a1e-e9386d384bd8
033ba5f0-d8f3-4447-8f13-b08160605602,Rheumatologic,64ddf9f6-ee02-4d3a-9fae-3a8b0817cce8,c95aaeaf-c463-41e1-b384-4cec73d0ec87,03710987-29e4-4e52-b838-4b5bd2738747,798246e6-66f4-4cdb-8ee9-bb102e1fee2b
cc21808f-cd18-41e2-950d-8539e42fd864,Dentistry,a5be547f-f055-4df6-8e48-37dd5fdf2fec,1f828eb0-4bbe-4006-a061-dd137c10d1a7,5a46e3cf-9d0b-4e34-8fa0-432f260cbdbe,b032378f-a6d7-4654-9460-68abe01ce89d
0c6de7cb-68b7-45f2-a2f9-c8c9e04fe325,Community Health,57fb747b-3a6c-42ae-8c89-9b9d82a9ac2e,1f828eb0-4bbe-4006-a061-dd137c10d1a7,467e9d5e-4b65-43aa-b6e9-477efca8a339,9713e4d3-cb1c-4c43-9389-6d5fe051d913
e0894b92-fa6d-4847-ab1c-1fd52aeb720e,Dentistry,80f79c80-0fa1-41bc-b2d8-7b64b35b4a90,1f828eb0-4bbe-4006-a061-dd137c10d1a7,d4945f89-c7f5-4c8f-9be7-7cfac13e5dd0,ea76264d-d236-453d-a460-37c0ec5e9c01
d967753c-1504-4ffe-a3f5-8642ad2634ea,Gastroenterologic,2ed9b788-d5f7-411a-bc0a-fb544c6d04c5,1f828eb0-4bbe-4006-a061-dd137c10d1a7,8ee11793-a189-4dfd-957a-f7f68750a2d0,62133ac2-fd3c-4dcd-8acc-0bf0fb9faa0b
364b1e93-5702-4ff6-bde9-184f5943b927,Dentistry,019f75ce-e972-41aa-bdf7-aeebd2084a70,1f828eb0-4bbe-4006-a061-dd137c10d1a7,aa31ca6c-be85-4dd1-9711-96c9cbe1cb98,f9a31bd2-3fee-4277-bf90-c4b98e87e850
beef2c67-2ef3-4e34-81f4-ded25e9078e4,Community Health,4a4b5f0f-a425-4b51-9362-a06d8fb82e95,1f828eb0-4bbe-4006-a061-dd137c10d1a7,1e0233da-6a5d-4c04-91b2-e48b3b0ceb30,be7bf2ce-781a-468d-ab6e-3034f5217b7b
eabb79f2-5297-41bd-a3dd-ec832895ab63,Infectious,ade536d9-6151-4a4f-89e3-2814751db020,1f828eb0-4bbe-4006-a061-dd137c10d1a7,249451ce-d2c4-42a6-94b2-fb5ff1cc710e,942371e1-ed79-4d00-ba38-2a53b4273b04
aa89604c-2881-48fc-b788-434402ce75bc,Oncologic,5dc033d6-3d49-4e80-bdd0-12e2ae54e5c2,1f828eb0-4bbe-4006-a061-dd137c10d1a7,50f0256e-4a87-4eb4-a65b-f974b6cb559d,a7d01786-3078-4287-958b-ac20b07f037e
f2bc0af9-67f6-4c9b-af34-b169962463a6,Gastroenterologic,dbab077a-5fc2-489f-b358-a67a7e037cfe,1f828eb0-4bbe-4006-a061-dd137c10d1a7,94268fba-5c08-46a4-b60f-4dbe1522fb50,2ded524b-a057-4678-9572-45a650d2b98b
2a174b15-fef8-4c3f-bc25-cbca4587315c,Endocrine,7337051c-5030-4c17-bae9-25ef05f3ca40,1f828eb0-4bbe-4006-a061-dd137c10d1a7,db7acdca-4e46-40ca-a6a1-ade7632fbd73,08e5af8e-f3b0-4ae2-94f7-e1c684ea82e3
92505bcd-61f8-4464-821a-96613d512076,Neurologic,95fa65ef-2b2d-4ae3-8dda-807ad19d3663,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,402fe977-5b2f-4b4d-9653-ef46c987866a,c5e3f8d4-384c-4b4d-93f9-0ad6ad19aca3
c18340dc-891d-40e6-84e9-2bdd30283fc2,Dentistry,fe852779-ba67-48fc-a38d-d1d277e67209,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,ef11709c-4b36-43bb-a922-8020e975df0e,f4bcff43-a34a-4853-87bf-d56566aae204
1e48d6b8-8aca-4e01-8302-d77ffd4218f7,Physiotherapy,0e1c80ab-67ee-4b3c-9b26-ee24ded17aab,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,66eed1c9-6d6b-4bc2-8fb9-c75adca52965,d6b5059a-6a6f-4a87-8980-a520eff16463
9c723af5-b3a9-4de6-af97-cc45c684938e,Primary Care,4fa77ded-510b-4721-aa7c-1f605432e402,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,15f5066b-6758-4582-b71c-c6cde03bc334,78c0aefd-8d10-4ac4-a87c-35ff9ca41b58
53794496-cf39-4591-abfb-55aa784f2e0a,Surgical,f34892b6-219b-4fba-bd4d-db86867df173,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,4bdaa381-9fc1-4750-a64f-0617ea1cecd0,133df6e9-b5b3-4718-9a7c-c3b3860c7c6d
86dc950d-5e9f-481c-9d44-b2e60c8b865e,Psychiatric,76ee7f44-2266-4c67-9f6b-3b4d6cc3c4f3,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,ee195e47-064f-42fc-a978-14cf8187ddf6,4218e573-b8f4-4657-98d8-3675770ba616
323abf80-de47-4d83-8082-23e75c676fb5,Surgical,81c9e34b-9163-4ca2-a1c9-6a2054bbd37a,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,50a7b5f4-6839-4156-9fe2-7d7512672814,c0f7cb46-7d9c-404f-b886-c62eccf9ebd4
9c9a67bb-cb4a-46ca-a791-a04ba1fbf28e,Endocrine,271014d0-11ed-4ade-96b3-8838aca02ca7,1b24b7d8-ea3b-48ac-85c5-8d4d3c8b31ed,ebf6705b-497b-423e-85d9-9c81820da1bd,8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc
47974f77-6120-430c-98e6-4851e4d829af,Gastroenterologic,e7ab948e-a1b3-4468-8649-debcabe8f8bb,08db9e9b-688e-4462-a134-185264d75a78,8ef59abb-da67-4bc9-b4b5-d74cfd8d9d82,430851aa-9a92-4722-afc5-9651dd35632a
a352a5e2-25c2-439d-9db6-588a5cf80ea6,Gynecologic,689bce96-659e-4d01-9de9-20bab41d04e6,08db9e9b-688e-4462-a134-185264d75a78,4232d64a-61a0-45be-bb68-2e9205a8b796,da11d2c9-43e6-4d9b-9e7e-0170a4819363
9756703d-b122-4c8f-a197-070a338918cc,Urologic,0334a1ca-64a9-4693-9b25-76ed28af9647,08db9e9b-688e-4462-a134-185264d75a78,699df480-12b5-42f9-b79d-d26d23c2919d,d8919c61-34f3-46ae-930d-a9ec33b76e26
d67a6f00-7d9d-4980-8d36-b5c1899c55e3,Infectious,f483a5b5-784b-470c-9b82-94a7b6761764,08db9e9b-688e-4462-a134-185264d75a78,9bfae5a4-38d0-498a-8e25-28a263dff8e0,33fd21eb-7dab-4e71-9961-edfa905888bf
c4b871be-b6ab-40d4-a73f-19599e6c29cb,Obstetric,af2de6c6-4e2f-45db-969d-75b13ee32b36,08db9e9b-688e-4462-a134-185264d75a78,f747d2dd-803b-49a0-b023-a51edfdbe952,9e875edb-9718-4387-a6e5-8cbc54a969fc
dbbb847b-027f-407e-ba4e-dfe2b0f4acd4,Gynecologic,7771931a-df48-49c6-9d78-1b1b8a8d1c81,08db9e9b-688e-4462-a134-185264d75a78,cacace6c-4953-4f82-a09e-144148653179,51eec456-2ca1-440a-a2d9-ae837c091f35
bb15af92-93dc-427a-9d23-109c848c34c6,Midwifery,3ac4a913-a320-4926-8589-da58f9ed644a,08db9e9b-688e-4462-a134-185264d75a78,ff2a9b56-81e4-4748-b91a-e12c918b53a3,0d73f559-6ee6-4716-808a-ef7d90deafaa
23907765-2db5-4a26-b645-ee6d89bed45d,Rheumatologic,d6f5b9b2-87ce-4136-8001-ba0f1b190618,2b6607f3-982d-4636-b598-e3e7ef388dd0,6cecba69-7a65-45f9-a7ad-5969a8fad072,fe3da524-1873-482b-bbb2-fcac8f1df6fc
83670fb5-c02c-45ad-876d-7fee2b4b69a3,Community Health,231c39d0-610c-49d5-ac6b-a66c524b4dac,2b6607f3-982d-4636-b598-e3e7ef388dd0,0f77c691-9bae-4f0b-af61-fd1a115a83d9,56220722-8cf6-4636-811b-74f7b5dc436b
4c68b2db-479a-4724-82be-3839742865f2,Pathology,63287c81-2a8b-4245-97cb-1842f4a0bc90,2b6607f3-982d-4636-b598-e3e7ef388dd0,2662378b-db0a-4a7f-8181-e1fbe14e2c38,ede37398-57c2-4aee-ad7e-8c632d2674be
340bf0cc-cebf-42fc-b8e0-dab7e7c8ed75,Psychiatric,b06c4825-34ed-41a9-bf06-5ff5e1980013,2b6607f3-982d-4636-b598-e3e7ef388dd0,144853b9-eb26-4b37-8cee-fdae0c427de3,506dec11-c8bb-4a21-9d5d-3b9bd4f75de6
02343738-dc54-48c1-867f-9eb2be60f44b,Gastroenterologic,4e6e52a5-cc3f-41b1-b3c0-0d706593f1f2,2b6607f3-982d-4636-b598-e3e7ef388dd0,1d799f37-b347-43ce-b3b0-1afb38f9c2d0,9543cfd8-edf5-4d02-9a44-df106074662f
f6480c5f-8d3c-412f-9c7e-379d95156296,Plastic Surgery,4154f4fb-1140-4785-8b3a-9add94323420,2b6607f3-982d-4636-b598-e3e7ef388dd0,f6bf6163-d721-4926-b22a-020745fdd796,fc5a3263-52b5-4adc-9c59-e4a50a06c335
e469d392-3795-4bf9-b195-b0f7a08da6a8,Primary Care,7ea0fca7-342c-43d8-bdbf-0b6af77a433f,2b6607f3-982d-4636-b598-e3e7ef388dd0,b5257f0d-9201-4b4b-a728-9d7ba6b0e8c1,773cb93d-5e78-4c79-988f-5ad0fe757f70
ff60c258-7903-4f17-8d27-6b72e715fe5d,Speech Pathology,9f962233-c2c2-45ad-bf66-5b300a464063,2b6607f3-982d-4636-b598-e3e7ef388dd0,73cd3638-2854-4ad6-b94f-78c02d0c5c63,baee673d-042b-465b-a0eb-eb1498a9c933
3deca122-73c4-40c9-a8ab-b02d87f795f5,Pulmonary,e244da9b-27a3-4469-9076-0a5956518286,2b6607f3-982d-4636-b598-e3e7ef388dd0,c0ab7512-24b4-4a15-9c4c-d8cfbace527b,b075b085-0b52-4748-af57-b8f6e335d539
71059102-f2bd-44ef-a37d-32513c35505a,Obstetric,e6244b0b-4e3b-485b-8ae0-6f315ba234fb,2b6607f3-982d-4636-b598-e3e7ef388dd0,23f1a7c0-63b9-4cd0-8ebb-979499cdce6d,748f2247-dda6-4b0b-bcee-b65e93e315fd
18cf137d-3e5b-4596-aac5-faaff24d2935,Dermatology,9723aa2a-cc3d-4c08-84d8-f6259bc8c94c,c51adee9-5c2a-4b1b-95f7-d415a336b949,dfb90107-557b-4ba1-865a-ff2a47d750e8,62edc378-ba8f-467e-99bc-bfa64fe97f7b
1517cf8a-dff1-42ac-8a6d-0bd5cd443b02,Emergency,37b2679c-a0f7-4793-b482-4009107f9454,c51adee9-5c2a-4b1b-95f7-d415a336b949,ccc47c79-910d-4e9c-8da3-09cf60a7a5f9,77aa0409-e7d6-45cc-8d1e-460c9ab97caa
fd79a188-53c8-4216-8bff-7fad8c3d8a3e,Urologic,6ab9c72a-e22b-45f9-bff4-467f9b263756,c51adee9-5c2a-4b1b-95f7-d415a336b949,e4813c02-6dd1-4250-88a7-afb146d0b73d,748d738b-196e-4e26-95e6-58812bae5e56
5b0a73aa-689c-4532-b71f-f5c51618d438,Podiatric,f80a96b7-fb99-4c2d-b70c-c8748b21100f,c51adee9-5c2a-4b1b-95f7-d415a336b949,ab1f5cb1-49cb-437d-9f20-09b3dcd01ead,ed834f16-93e5-43e4-8719-7bf163694ce2
e0cddee6-3634-491d-b860-9f5eba7b1e04,Toxicologic,bbfe3bd2-f2ab-47bf-96dd-236a5b0ce487,c51adee9-5c2a-4b1b-95f7-d415a336b949,b3ff09c2-b032-4fab-89fd-598c83504015,253b6e44-1916-40e3-9800-201a9cc6d351
1ca2b2cd-5711-4101-838c-ddc5d9d2ab6f,Endocrine,2c3e1a2a-91a0-43de-9da5-2ad702bf06e6,c51adee9-5c2a-4b1b-95f7-d415a336b949,5d5abd81-9bbe-471f-b305-c435c86c2831,8a5c4874-9fc3-4fc8-9847-0ea1392047e8
c6ea34c6-f504-4dc0-aec6-d57e92b493b5,Community Health,0eda2608-16e8-4734-ae58-38c038127a14,c51adee9-5c2a-4b1b-95f7-d415a336b949,a7052e29-fd10-413d-add5-62cdf977f2d4,ea04c35d-232a-4bb1-87e9-17260a51f913
8f19cf4b-0ed1-4042-b746-91e92bd75231,Genetic,6c8a6bbd-b8dc-44da-901b-bf84387731a6,c51adee9-5c2a-4b1b-95f7-d415a336b949,cd19ab30-247c-4728-b0ec-82fa595dc18e,40b7dbc2-e82a-4d22-b46b-456ac40c8da3
c4445076-5b96-4e95-83ae-f5406c0cbd26,Toxicologic,5de9b0ea-cdae-44db-82ea-95f429d3d2e6,c51adee9-5c2a-4b1b-95f7-d415a336b949,6983a20a-b212-4778-b581-f75703050dbf,bda3235a-e16a-4f5e-b64b-3afeb58dc25f
cc64f317-72fb-48ff-9dd2-cb456166e782,Pharmacy Specialty,f5a2a756-1d1d-412b-82d9-9f06f8978d61,c51adee9-5c2a-4b1b-95f7-d415a336b949,976a0178-76be-400d-805b-d25437195b16,d383ef52-9d14-43a5-a49f-86975fd00911
a40684a3-77f5-4f96-850f-7817d28777d6,Speech Pathology,9553f91a-0375-4637-aaed-5b405f84d0b2,9075ee19-567d-43b4-aad4-28a01b640fe5,11191cc5-38f9-422f-b2c7-cef3c4151a72,1fa62862-5ae3-4a0e-ab25-0adbf2bb3e42
49f2cebd-8f45-4271-b7b5-b279bbd8d486,Nursing,ba31b6df-5f1a-4032-9bfd-c14b720f3349,9075ee19-567d-43b4-aad4-28a01b640fe5,ff01d942-99c0-48eb-89a3-cffcbd08e68a,020636cd-ce6e-490f-8257-1472561bbb47
603e717c-7a8a-4abd-825a-e4ff46d40d9a,Musculoskeletal,d84f9aaa-21b2-4389-b0dc-c0e07fbf3941,9075ee19-567d-43b4-aad4-28a01b640fe5,b47c8de8-a104-4c0d-8f25-166519b3eeb8,c988e413-9d23-40bb-9d1e-f2754897a1d0
8b027cfc-4dcb-4a7c-97ae-be60cf627902,Toxicologic,3d54f891-03cf-4348-a75f-33a504b24f1e,9075ee19-567d-43b4-aad4-28a01b640fe5,93f66ab9-5484-4788-a229-357c5a436fea,02114533-d9d1-4b49-9391-e92479cbdc6c
4fde4b94-ec1f-46a6-92b8-b278dd4d836a,Dermatology,852caca9-388b-4772-b390-5f43da8fb90c,9075ee19-567d-43b4-aad4-28a01b640fe5,5e573053-744f-496e-997e-79ebc7300553,fa4619f2-0a8f-4a80-aa61-5a6e815aea9d
a56fabfd-7fbb-4224-b6d2-e6570a8b92f0,Renal,e79f99e4-41d0-4db3-8c83-b3ebc8f14c47,9075ee19-567d-43b4-aad4-28a01b640fe5,376715c8-e4f0-4e55-9cd3-a832e0e892fd,9b73f94e-83ff-4b81-88c9-a3a5fa3c27b8
cc193ba7-cb49-4715-9da7-75dab5ffdf71,Surgical,f82ec61f-184c-497d-b0f9-2f65dade2182,9075ee19-567d-43b4-aad4-28a01b640fe5,741645b9-4fd8-4542-b895-5c1c7be64964,35ea89b3-dc07-48eb-b475-0c52f9f602db
dc90bdda-67dc-4749-a000-99a6670e9961,Obstetric,f732f3ff-7f23-40e9-9ef0-9ec25165d01a,9075ee19-567d-43b4-aad4-28a01b640fe5,52133416-e017-444f-9c05-4cefb3257a78,2c650537-b5ca-4a87-b6b1-b2ccd55bcf68
05947afd-9bd0-4b32-80a4-23e6900a7ca4,Geriatric,3ca675f7-32aa-4ab2-9fc6-d7afafbab59a,9075ee19-567d-43b4-aad4-28a01b640fe5,bb3fe269-72bb-4b84-9705-05b4046cb9a7,30347c71-558f-4def-985a-955b67f69d5b
35f5fa4e-1f5e-4e6c-b4dd-48bacf09cd0f,Pathology,ae0c9131-4aac-4e23-a845-e266b4b58446,42d8cc2b-905b-482d-b2e3-43af1fe6976a,0d2ebbfe-dd14-4aaf-832b-d53395296e66,fa53b5a7-63d8-4cb1-b2fa-5cfb0b3ea071
d810a913-38c3-4e76-a056-2a1527ca85f8,Pediatric,65aa2a76-9b33-4c81-9928-5ce82697fe6f,42d8cc2b-905b-482d-b2e3-43af1fe6976a,77ae527f-e9ad-4d3d-8c34-48c51011f052,d95629ac-11f0-4316-8b70-fda7777964a0
89a744b4-16ab-4acd-83c7-e693b783cad0,Midwifery,b4dd6146-20e6-4515-9753-e8fb03dafaf7,42d8cc2b-905b-482d-b2e3-43af1fe6976a,04c68eca-6911-4ff2-9410-8f29a151a6c5,cad0e800-8909-425a-bc78-f9bcab652a72
3a4066bf-26ca-41b2-8d9d-a054f056b757,Hematologic,3bd059d7-1c5b-4b83-a5ca-db514ac434b5,42d8cc2b-905b-482d-b2e3-43af1fe6976a,05af3b55-83df-4fb8-ae89-9dcbeb351283,38e850a1-ed59-451a-8753-43350703c5f1
e40f1ee3-7c78-4a6e-92cf-d6eec37fe9d2,Speech Pathology,d01c3d0e-a372-4936-8cbd-81388e6b949f,42d8cc2b-905b-482d-b2e3-43af1fe6976a,703dc739-8313-4a71-a51b-976a53744941,0d64cd61-a376-4512-9b81-2ade2d49ec80
602f93fb-1b04-4781-b803-f206eed069de,Dermatology,f6b12615-af41-4615-8e4d-16f0f49784a7,42d8cc2b-905b-482d-b2e3-43af1fe6976a,8f8700bb-a255-494c-9177-f82b4fbde755,9c65836e-8e9a-4a56-a6aa-e560a18df6f5
b1622ee2-3ba9-422e-85d5-1c526dbb1e31,Infectious,8f530780-ff9c-40d2-bbc3-1e673c759789,42d8cc2b-905b-482d-b2e3-43af1fe6976a,d35ba42e-668c-4e8c-b47d-ffd93f1eb993,1c30ebae-36ae-42f8-a9ff-46216041c0e9
820f63b8-4163-4d2a-aa87-592804bdbc10,Primary Care,bcae6515-f65f-4373-ad5d-c238a2e29743,d60be26d-fe76-4f9f-9d9e-097541d46013,ae3c4972-f82c-41ae-bb36-f134642d8c5e,a140dda0-4958-4271-baed-3ef10251d8d8
8b6bdf9d-8b8c-4f68-998e-56a5fcd04b99,Physiotherapy,446e779c-129c-4fad-be95-97f91cb2721f,d60be26d-fe76-4f9f-9d9e-097541d46013,7d3ec982-6155-4bef-b21a-525131af339a,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78
4ec8f0b5-4150-4683-b507-aeee631cdfc8,Hematologic,96c4c1d2-404b-49f1-8bf2-98df1956b3c1,d60be26d-fe76-4f9f-9d9e-097541d46013,3f4fac68-fc82-4744-9760-a8c3d1375ed1,70b3b8d1-15dd-431a-b9e4-4e0e3fab9169
89eb6961-be24-43d4-ac17-f82243bd2654,Optometric,e2dbbbbd-d923-4e02-9fc6-7de19f500ff9,d60be26d-fe76-4f9f-9d9e-097541d46013,5098d8bc-891a-4beb-9cae-d126cad883cb,53719155-ec2b-4b43-b38a-67ee20a43d4b
af13c908-7ff0-45e5-88c0-bed0cbff5931,Respiratory Therapy,46f60b50-e6de-4ec1-8814-a4e702045ef5,d60be26d-fe76-4f9f-9d9e-097541d46013,e4a87513-2b44-4917-98dd-d1723df66cfc,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1
68e62a73-aa59-4d65-803a-5be15bafc24a,Gynecologic,e7323cd1-69ee-4415-96b4-0a28706ce38f,f0359c81-e4fe-47e1-b15b-20410693f716,2d1b0423-a56e-4ba5-adde-0baf0c7dd6f5,b7bce3ef-85f7-4731-86d8-0cc2f7b2d73a
09ad8f47-00a1-45f9-b29a-f3214f4d74f3,Cardiovascular,aa48e84f-6816-4050-8880-095c4036dcfe,f0359c81-e4fe-47e1-b15b-20410693f716,eac96130-3f7f-4751-9592-c3ccb1b5fccb,f00a5cc4-6996-4ee7-b691-23bfc07dcd7d
b6eb45cb-7791-4b1a-87a6-5cab8dc7c750,Rheumatologic,ee1ccdbc-a512-432a-a21d-637f4d2679b0,f0359c81-e4fe-47e1-b15b-20410693f716,2e5dff56-e023-4361-90a7-47066df05fe4,1a47b4a9-ffb4-4662-944d-b1d2243974b8
6f449b50-5c1a-4476-9669-718fc3ebe42d,Genetic,7a310915-c440-487e-92e2-237a7ab1281d,f0359c81-e4fe-47e1-b15b-20410693f716,e2a87474-5c05-44c1-b4c9-bb5603213e0b,1f0d3601-2ce4-4400-89bf-1bd23aaadbe6
ad89ed68-2c8a-483c-9092-404e594aeea6,Diet Nutrition,8a5c5dc0-1299-4f58-8931-20ce4f374891,f0359c81-e4fe-47e1-b15b-20410693f716,608cea1d-d87d-4f69-98d4-67d2aff12121,39739c23-a1c1-4975-bdad-9e7df71ba9fa
0791c6f9-d5ff-41e2-8baf-701665c7d052,Laboratory Science,4bee142b-ac92-4cf5-998a-96ad341cad2e,8132a2ed-209c-4903-8169-bbc74aea3fdd,1edf1955-9a04-46fa-ad2e-ba2406f7ef82,186d2d98-2d9e-4af6-9805-008b256ab331
a8f4a2a1-2cd0-4bbc-a44f-b847508fd4a0,Pathology,d3d6ec3c-f57b-4d18-84a9-8e9b007f328c,8132a2ed-209c-4903-8169-bbc74aea3fdd,41c923fe-3902-4322-9d58-f2419b241ff3,9f41e692-662a-408f-b1d1-9cf1d71a0279
1a7ea211-8495-468b-8818-177267d13cb7,Dentistry,7ba0ad0b-b873-4f15-93a8-3791e0c7b79c,8132a2ed-209c-4903-8169-bbc74aea3fdd,e038c50d-a70d-4501-b873-99b0c46429eb,68516ee8-e3e9-4978-980f-caede244055d
d62e40d5-e9cc-40ec-bdfc-87ed4ea8dc28,Infectious,6076f363-c66d-4fd9-980e-5518438a12c4,8132a2ed-209c-4903-8169-bbc74aea3fdd,5cc8a1d3-4382-48ed-840e-244475a9d556,69005272-0cd7-480d-ae3c-3cfa3cdacb1c
ef9f3877-f83a-463f-9e48-8a0479af92e1,Primary Care,43baa18c-6a88-461d-a25e-8a5e95d16708,8132a2ed-209c-4903-8169-bbc74aea3fdd,8b6abb71-350c-489b-b5fb-e6941d97a9c5,80fccbc0-91bc-4542-a0fa-5f1ac4ac8e97
