identifier,serviceDepartmentName,address,isPartOf,contactPoint
3f73c96b-41f9-4476-bf05-837ad197a115,Oncologic,08d6bc9c-9c16-457c-968b-1abdcef46fcc,788c161e-f3cc-4d8a-8b16-78e45f20f406,f109bc67-a0f8-4547-9713-88efc973c4e3
a695714f-5f1b-4fff-9c6a-136e46312749,Pediatric,d6b0d495-3961-4bfb-956a-5e5a2627f1dd,788c161e-f3cc-4d8a-8b16-78e45f20f406,540f3137-d09a-43b5-ba92-3a649cf31dca
f5fddc69-3d8b-4235-910f-8f667311274d,Anesthesia,579162f7-d96b-42f7-b1cf-c5538abc0ff7,788c161e-f3cc-4d8a-8b16-78e45f20f406,9d2e5daa-3788-47ce-bcab-7a91183947ef
80d8241f-4e4b-41a1-ae21-e8f7defe6dfc,Urologic,6a9000a8-f744-45c9-963f-464362d63c9d,788c161e-f3cc-4d8a-8b16-78e45f20f406,623fc5b9-976d-4953-a47f-1aaf5875de0f
a97e76ef-ebef-4ae1-89c3-a12df0bed3ed,Musculoskeletal,5f7e3898-2ddb-4eff-9da7-2833e1bfbdfa,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,4f5ab827-3b33-445b-952b-c38cce0790d7
6e323ff4-c345-495e-b8fa-29e6831520ca,Respiratory Therapy,9883502e-7f32-4e78-a7fe-651efd8c2a6f,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,8dfc0cb0-dc97-4aec-8fac-816ce2d371cc
5516c1a6-45d3-4a2c-8826-8550d171a798,Psychiatric,b31190b6-21e4-4b25-adb2-bb78765d13de,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,68aeb048-72ec-4932-a075-44b56eb7b98b
690aae3f-ade5-4235-84d4-09975748c032,Respiratory Therapy,c04bd397-54a9-4898-bcb7-b35d68298389,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,d7c5a147-ebd2-452e-b18f-3aee34a25626
4d543a0e-b3e5-47e4-a261-a3d28bdbf1f8,Plastic Surgery,25b09e48-1ca1-4fa7-83b8-bbaa7e24238e,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,46c91999-4187-4dc0-aa20-ccea22e87c8d
5447353b-c9dc-4fb4-b567-7aaf4f462933,Toxicologic,45baf444-bb7e-41bf-9b2f-fda39f013834,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,c40421fb-18fb-4f2c-9602-a43750ea62aa
0f32e315-7a2b-45d6-926d-076cd58cf189,Respiratory Therapy,b098a39f-12e9-43c1-a33a-812367ac9755,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,9e3589b2-eb14-4394-bd70-57fbc7caa96b
54496139-add6-4d20-93f3-f048d814a978,Anesthesia,fbfa7549-13ee-4ee8-950e-18400e60f583,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,91db735e-dc21-43e8-902e-4f400a013a86
e675e7e7-f848-419a-91fa-1e143cde8704,Rheumatologic,db03dadf-a10f-4588-b1e1-9146f654f453,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,e1f51fdc-c203-453a-8b78-44b004747134
56123a73-379e-44d2-a764-10c23f6b772a,Diet Nutrition,055c64dd-e478-40a6-9368-e0d60b46b634,c058a332-b4cf-4fa8-ac98-f73d27fe1b4b,b11826f6-66c3-400c-9cae-80b846695f55
842aab1f-f7e9-435b-9701-c3d37f796c6b,Emergency,cb562026-a4d6-4d94-9097-be87168d8bf9,48622a67-4a29-4067-9c66-a27b6a325333,536ff84c-82c7-4e62-9f61-7ff963611515
4e9fd040-b468-48d3-beab-9dfd514ae2ef,Community Health,ee7150cd-f25b-4180-a41f-26d3b6f6fec4,48622a67-4a29-4067-9c66-a27b6a325333,275ab60d-7b1e-4ff7-8476-d9681803b6e7
8a73d028-68a0-4ddb-a338-b9cd6f64d5df,Psychiatric,3a1e1faa-400a-47fc-b5ca-4006085698d7,48622a67-4a29-4067-9c66-a27b6a325333,3922c73e-84d7-41e2-a0c5-f3291ea2d7d4
df0540c5-43a5-4a63-b006-9215929b5ca4,Geriatric,0ce131dc-eece-4051-94b6-35d80f23d695,48622a67-4a29-4067-9c66-a27b6a325333,87e8b9a7-1116-4820-a76d-4b32212178c7
984af46c-381c-4e32-b1b3-8bddf7c69c10,Hematologic,50bea76b-e732-4e1f-a4b2-1ca69938b9e7,48622a67-4a29-4067-9c66-a27b6a325333,8cff3e99-1e8e-4d52-aab9-c1851af0ed28
a0d83360-2781-4704-9457-3a6962034dbf,Plastic Surgery,d04ed07f-5d29-4600-bde2-ae271f3fd2cd,48622a67-4a29-4067-9c66-a27b6a325333,901355e7-a6fe-434f-a6bd-a493a18b020e
a78a25da-23a4-4649-81ea-e059679b205f,Otolaryngologic,87a35077-5d37-4869-9b91-cfb5de4f4739,48622a67-4a29-4067-9c66-a27b6a325333,fa17cbeb-6f9f-41b3-9605-e8bc77abb7f8
3839db4d-a0b0-4ea7-960b-a7be6a2496d8,Dentistry,3464a4d6-7f6e-45a6-80b3-5a929e0394e7,48622a67-4a29-4067-9c66-a27b6a325333,cabd877d-48be-4890-9a9f-454686003bbc
a03cf061-a8a7-43da-b059-1d22555c03bf,Primary Care,412bc65b-1586-4778-96e9-ae4150011d9d,48622a67-4a29-4067-9c66-a27b6a325333,e3677779-cd45-4722-bf9e-c8b457b0757b
3ef1b23b-e15e-487a-bb1a-b1d26a2edd95,Pulmonary,3a581614-3763-4524-bcb9-ca3ef0d3f406,48622a67-4a29-4067-9c66-a27b6a325333,433ca80a-1b3c-4c49-9776-77c7555e4565
94307158-03cd-4178-b578-b202a834a79f,Plastic Surgery,c78ad66d-4a9b-4c00-992e-dd37379c05da,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,77059fa8-56be-4bee-a67c-4de762f8d20a
1d60ee66-1540-42f1-8f22-070ded39abe0,Urologic,b366dcbc-abbf-4882-affa-0875e4a7c828,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,c46e1738-790b-4990-a428-da2ed8900991
4c8909e3-1d54-4d05-b0de-ca69debcb6d2,Genetic,d693bf11-7721-4931-9734-2123e3ed9637,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,8a8ed273-ece1-4e8b-85cc-70a1a49266c9
6c77700a-55d6-4f9b-85b0-3a351c16dc39,Pulmonary,35152cba-ec4f-46ab-aa07-cfddee9cee1f,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,8e95ef6a-b675-4f65-b8e1-c5e6648b1a36
ec319b23-c7ff-4268-b14b-bea9404f72f3,Renal,d2865c01-77f7-4d19-8ee5-ddf0d996f125,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,6db16e7a-23e0-484e-bc30-9d334ea8c3b1
5b30f894-8122-408e-b24f-550f4e7aef59,Cardiovascular,93a7468c-10c1-4f57-bed6-8dc13265b5b3,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,fef5a551-87a9-4185-9166-465bb0464634
a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,Emergency,94e5efab-8e36-47af-b1c2-d7b2ed384c44,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,6278f95a-7438-4b47-aa83-c504ebbc854b
f117f274-1840-4ff8-966d-a609aa80ddfc,Pharmacy Specialty,f01688e4-b43b-4ab8-802b-7d666abb6f15,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,15f66e23-75e6-43b6-b952-7fba397ce787
b61c14e4-aa74-4b72-810b-d9bde2ce792c,Laboratory Science,085c52f0-f19d-49dd-9bb6-cafb82acaff5,862f78e1-25c2-4b6a-b575-bc6eeee84bcb,aa9bb48d-2134-44aa-bc8f-167a04d6466e
a83c4c08-69c1-42c9-b2f3-3d7ab41156a6,Toxicologic,62d33a20-d1e8-41d6-8041-39adc89ab359,862f78e1-25c2-4b6a-b575-bc6eeee84bcb,00d2ff48-c92f-4d5b-8f67-59680a0110c1
86dd3b65-673b-45c0-8740-516000f840fe,Laboratory Science,5726adc9-aa25-45aa-9168-8dc60aab3d43,862f78e1-25c2-4b6a-b575-bc6eeee84bcb,dfb0d760-9ace-4bd2-aae1-d0eee5efdaa5
4f118ed8-3a08-493c-b271-dcf60071ec94,Psychiatric,dfd030d2-232d-4c75-bc20-8bb30de5a69c,862f78e1-25c2-4b6a-b575-bc6eeee84bcb,b15fd5e8-fc3a-49ce-a2c5-a15cb3d7f89f
ec1f7385-bcf9-4d2c-8485-1fc23e8650df,Primary Care,13ea5afc-0fdd-4282-ac31-a254074fbe49,862f78e1-25c2-4b6a-b575-bc6eeee84bcb,98ed2175-7eba-4a36-994a-5bfdcf3f0e62
574b411a-66cf-452f-92b1-791a4538abaa,Cardiovascular,2331b262-75b1-4d44-94d2-88517042924d,862f78e1-25c2-4b6a-b575-bc6eeee84bcb,2fd35a4b-d18d-43c5-8532-25fe375c61ff
57fb7373-af22-4c7a-9dee-acba905d811c,Diet Nutrition,d91f6f79-7d3c-4d71-b418-27e1a97daee1,862f78e1-25c2-4b6a-b575-bc6eeee84bcb,0c1b3c26-325c-4827-9f19-f370b83271dd
ddb2f3da-e955-48be-b59b-f9c4d625e7c4,Gastroenterologic,83448662-04a4-411a-80e1-a7683cd17950,f46860a2-a604-45af-b4db-1c1eaa66b464,85573355-b5f2-4c1d-909e-72632a8a9952
00750c4d-9bb0-46a2-a50f-48e5c5412b14,Dentistry,53475d8a-44ba-4427-9e49-dc9e29cf0d42,f46860a2-a604-45af-b4db-1c1eaa66b464,81fa55ad-573f-4cd6-8413-63f58ca9db0b
f060f172-a84a-4aff-bfe8-1b4c86814d6b,Emergency,4abaea30-7bfe-45c5-94c3-aaaaeceb437a,f46860a2-a604-45af-b4db-1c1eaa66b464,06f7302d-62bd-49ae-a072-6dd9e0738191
cad7ab0b-c2ab-46a7-9dff-74f4987695b0,Obstetric,1436d260-d434-492d-8bbe-ea054653ff61,f46860a2-a604-45af-b4db-1c1eaa66b464,e73243e6-d087-40dd-a6b6-f42c360ae10c
d3b2b828-56d8-40a3-98c5-c7d98702c5b3,Respiratory Therapy,bfd81305-78ce-4c41-9cc9-31187fb5a235,f46860a2-a604-45af-b4db-1c1eaa66b464,2cf6c298-413b-4c6d-aacc-59ee9875f4f2
8db5bc77-341b-4ada-a013-ba3e6d96a044,Endocrine,59de82a0-e8a3-405f-8538-75f4176088e5,f46860a2-a604-45af-b4db-1c1eaa66b464,dc07f7ba-1aa1-4d8f-ba0b-aab0663b1799
c68323a9-762a-44bb-9991-2bedf9fcb988,Musculoskeletal,bbf60181-8edc-4f3f-bb3c-b1db792613ac,f46860a2-a604-45af-b4db-1c1eaa66b464,af2b8e1b-fe5f-4e3b-9c19-85fceda86200
c327e42d-2d2d-46c9-b115-f5f47bf2363d,Emergency,395d4e8b-9f80-4627-a3c8-8c7ad35666e5,f46860a2-a604-45af-b4db-1c1eaa66b464,677ea36d-9c15-4ae0-a3a9-4da989b923d4
b7b3aa30-e3d9-46bf-8a1e-e9386d384bd8,Neurologic,592270c8-a0be-41ce-b43d-4820d50f88d0,f46860a2-a604-45af-b4db-1c1eaa66b464,93345811-d480-4956-88f7-07ca20d086a6
798246e6-66f4-4cdb-8ee9-bb102e1fee2b,Rheumatologic,a7b4913b-5624-4f64-87b9-2b789469d522,f46860a2-a604-45af-b4db-1c1eaa66b464,f5b9cc00-6c51-4441-b9d7-e05aafde15ec
b032378f-a6d7-4654-9460-68abe01ce89d,Dentistry,25453a55-4e53-4609-9f92-c54bfb98c8d5,0b5aafef-85a1-482a-8761-585b4168705a,b2205194-ab2d-4221-bbf7-ade9620fe455
9713e4d3-cb1c-4c43-9389-6d5fe051d913,Community Health,4e48ce3c-38a1-408d-b06f-0d4ac4092209,0b5aafef-85a1-482a-8761-585b4168705a,02483212-f702-4321-a90a-684302bbc635
ea76264d-d236-453d-a460-37c0ec5e9c01,Dentistry,6d83cb04-570b-4a6d-8bb0-56566ffef3e8,0b5aafef-85a1-482a-8761-585b4168705a,627a91fe-afdb-444c-a5c2-2565bf0f959f
62133ac2-fd3c-4dcd-8acc-0bf0fb9faa0b,Gastroenterologic,ca5aa58d-2dd7-4003-9aa3-cdad289cd17d,0b5aafef-85a1-482a-8761-585b4168705a,4a6e9dde-750e-47a7-beaf-e5b2f6ecd320
f9a31bd2-3fee-4277-bf90-c4b98e87e850,Dentistry,754ab5b6-9dd5-46b4-9f6e-3974fd0293cd,0b5aafef-85a1-482a-8761-585b4168705a,68159dd7-e780-4601-9430-efd12d92532d
be7bf2ce-781a-468d-ab6e-3034f5217b7b,Community Health,265c2480-2234-4048-9c0e-54d7c307fd76,0b5aafef-85a1-482a-8761-585b4168705a,c838435a-c5de-42ff-8577-c89bbbc173c7
942371e1-ed79-4d00-ba38-2a53b4273b04,Infectious,e8dd17ff-fee5-463f-b296-2d39d502c185,0b5aafef-85a1-482a-8761-585b4168705a,fd328aa5-7b82-4faf-9787-fdcd92942cc6
a7d01786-3078-4287-958b-ac20b07f037e,Oncologic,33755744-a22a-45f9-ab5a-8e04b76a548c,0b5aafef-85a1-482a-8761-585b4168705a,a1ba4586-e54d-47a1-8260-845744ab05ee
2ded524b-a057-4678-9572-45a650d2b98b,Gastroenterologic,d82d87e4-4040-4119-8655-114404f896dc,0b5aafef-85a1-482a-8761-585b4168705a,4b833e20-73bb-449a-8096-34b215d3c9ba
08e5af8e-f3b0-4ae2-94f7-e1c684ea82e3,Endocrine,17fafba0-9a4e-4610-9c5e-a35b866294bf,0b5aafef-85a1-482a-8761-585b4168705a,3b4e134a-8367-4cb1-909c-0f916e999c46
c5e3f8d4-384c-4b4d-93f9-0ad6ad19aca3,Neurologic,14ab54b4-c114-497f-acee-452fde13865c,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,ef1cc4d8-e21d-4459-994e-36b30e016456
f4bcff43-a34a-4853-87bf-d56566aae204,Dentistry,4d1aa07e-aca2-4647-87fa-b649e2631aac,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,9d1a45ce-abdc-4286-9d33-37cbfd61c6fc
d6b5059a-6a6f-4a87-8980-a520eff16463,Physiotherapy,c477cdad-05b7-419c-8846-6f9c4563a8eb,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,badf79f7-b45d-472e-b078-c9f4db0d4810
78c0aefd-8d10-4ac4-a87c-35ff9ca41b58,Primary Care,a2717e89-710e-4f7c-9191-08b063dfcae1,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,ece6ce51-ceea-4c09-9b10-61e27efc5b0d
133df6e9-b5b3-4718-9a7c-c3b3860c7c6d,Surgical,6c910628-26c2-4bba-bdd2-071a8a0492d9,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,b964a0c7-a670-4775-a8d4-4ca7918a4325
4218e573-b8f4-4657-98d8-3675770ba616,Psychiatric,8e215cad-70b4-4cad-ab76-e57760fb32f8,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,e7b550fa-b56b-4796-ad82-85675feaf4a9
c0f7cb46-7d9c-404f-b886-c62eccf9ebd4,Surgical,55a6b1ce-e7a0-4b9d-b769-52875a368197,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,91abd31a-a8c5-479e-89f4-8eaad57afab9
8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,Endocrine,10c2d392-a9db-434c-9322-21e2fcb0959b,3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,785f60a7-3766-4856-8b97-14b05ca5042e
430851aa-9a92-4722-afc5-9651dd35632a,Gastroenterologic,ee41eb04-f811-4567-a01a-55d602cb637d,1e454241-45c1-40a8-a52b-a0ce627b585f,2b289138-e6a4-4bed-8b33-d390c04db309
da11d2c9-43e6-4d9b-9e7e-0170a4819363,Gynecologic,52863cd3-658d-418f-95ee-9dd716d9b315,1e454241-45c1-40a8-a52b-a0ce627b585f,028dba17-7f30-4ca3-916d-5d35e4a85e2b
d8919c61-34f3-46ae-930d-a9ec33b76e26,Urologic,40f2bed7-6afb-4c2b-bb80-d1c3b4adfc26,1e454241-45c1-40a8-a52b-a0ce627b585f,e6759c13-1a34-4898-88e4-3374e2d796df
33fd21eb-7dab-4e71-9961-edfa905888bf,Infectious,cc401018-6b3c-486a-8774-53988af57b7a,1e454241-45c1-40a8-a52b-a0ce627b585f,7e48a1c8-ef4d-478a-b195-c85b1a78dfc0
9e875edb-9718-4387-a6e5-8cbc54a969fc,Obstetric,ea0d57eb-4b8c-4413-8556-eaef6e48ba72,1e454241-45c1-40a8-a52b-a0ce627b585f,48a787be-4055-4dbb-b250-43396f9c2d00
51eec456-2ca1-440a-a2d9-ae837c091f35,Gynecologic,485469ec-46dd-46c1-ba14-3f637f33d5b1,1e454241-45c1-40a8-a52b-a0ce627b585f,e6d2b4cf-165f-41e2-977c-f2ae98d1bbfa
0d73f559-6ee6-4716-808a-ef7d90deafaa,Midwifery,a75a7cfe-d10a-4fe7-96f9-9be1aefe132b,1e454241-45c1-40a8-a52b-a0ce627b585f,628d87fd-2b74-489d-bd38-c859f810cd78
b9be64e1-b08d-4f95-8d8f-1e8bcac8d101,Public Health,358d3e42-ed1e-454f-9fb7-86f4f61ed233,9db3466d-1ba6-4c61-aaf9-4919e69b7971,11d0fd54-750e-41b1-997e-b2fc26fc574c
fc1f14ac-a6bb-429a-8a6e-e1d2b7815143,Midwifery,62fe8d68-95f4-4a1f-a1d2-92ab36f4851f,9db3466d-1ba6-4c61-aaf9-4919e69b7971,16b9315a-eea6-4d23-aaf3-913e301c8730
1745c170-d7bc-4fdf-8948-aff1182e1a8e,Infectious,98e63241-243f-4229-ace4-8fdc68d60b08,9db3466d-1ba6-4c61-aaf9-4919e69b7971,3d550d82-be18-4b30-93b7-9970dd8159b8
7d79ab44-c633-4f19-9958-07d2be77e40e,Cardiovascular,bc67b332-a89d-4114-9841-c24912882f60,9db3466d-1ba6-4c61-aaf9-4919e69b7971,cb628a19-a79e-431f-86ad-ad4a37c6c427
711f02ac-e905-4731-bd38-7e53f882006a,Pediatric,6a2ca004-0465-46d5-a086-f2af3059c498,9db3466d-1ba6-4c61-aaf9-4919e69b7971,a76f80a9-1db9-4322-ad85-ceb25291b049
c17c1820-23f6-40e8-8978-25ad137e21d5,Obstetric,09fa0833-e2fe-46d1-8b64-acd73331cc05,9db3466d-1ba6-4c61-aaf9-4919e69b7971,b00fecf4-d53a-4c3a-83ff-0b3a5380531c
ad21e2ab-aac3-4d22-bbb4-7ebfce0efed3,Optometric,3e903735-4716-4271-b69c-39b9a73d23a6,9db3466d-1ba6-4c61-aaf9-4919e69b7971,c23ce929-89bc-44b6-9da4-01e9b331cf4d
4c407098-5dd6-4593-b1f2-c908e38dbb7e,Nursing,425aaf83-4eaa-4a65-942f-4290d7bda791,9db3466d-1ba6-4c61-aaf9-4919e69b7971,e354f6ae-6d19-4acc-9167-c254a9800a11
ca9553d2-44e8-4777-83b2-67e216396b7a,Pathology,47006868-578e-451a-8a99-908598f1d552,9db3466d-1ba6-4c61-aaf9-4919e69b7971,8e13c327-b461-4c8f-ae16-25f34b4444b5
eda0f2f3-10fd-41ca-941a-7e9c915ad4d1,Cardiovascular,269dc3b6-c740-43ac-b14f-7e995a24e786,92d6ff73-5b3a-4595-8458-92c14e0e15d3,367cf088-7f4a-41b5-a72f-abab25edfea9
1f1472db-c7ff-4f21-8839-e2b5409d108c,Pediatric,5768ba9a-1fa9-4bd6-af25-cbe207fe7ec8,92d6ff73-5b3a-4595-8458-92c14e0e15d3,af2dd8f0-1d19-4eec-929f-efba97bf86b3
92eb4614-4b4f-4248-8e49-720d2225137e,Dentistry,71494031-67ef-4e9e-803f-00347399a177,92d6ff73-5b3a-4595-8458-92c14e0e15d3,51b0a3c5-c9e7-4aba-b5da-3e50822bbc3d
9505de76-3ae0-4936-8170-b9484f130b23,Nursing,406ec398-9a4a-4a9c-a735-a17352ec0382,92d6ff73-5b3a-4595-8458-92c14e0e15d3,322515a5-3a89-491e-b7b9-387b677bd216
101efc05-873e-40dd-bdcb-54acb369907d,Public Health,9f78299c-b9a9-4a03-bf8d-c9f2e3a10464,92d6ff73-5b3a-4595-8458-92c14e0e15d3,0a4d3590-f9b4-4573-878a-2aafd8dc0cb1
350b62e7-9712-41a9-aecb-26826fe47e69,Physiotherapy,eee13dc0-e1e4-49cf-8dba-6d8f7ab8572c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,a0e33935-f515-49fd-b68b-604992edb418
827254df-3830-4e4b-83d4-540a526aea43,Renal,48d46113-b50a-4a15-a0ff-f2cb6857548c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,07d9fab3-fccd-4ab0-b13b-40ac30cceeb3
fc961495-3051-4587-bec9-787d2a0f12d3,Psychiatric,2985c817-a937-4c86-9f40-ec4712d527a0,92d6ff73-5b3a-4595-8458-92c14e0e15d3,8aa97d3f-bd63-47b3-9595-7c157d3e3711
12d06ce5-dff4-4562-8464-77d001f59b1c,Pediatric,c3629df7-6898-4668-9f18-1e4f394e61fe,92d6ff73-5b3a-4595-8458-92c14e0e15d3,4d668807-a68f-4bb3-8cb6-cfc37e49eb8d
fe3da524-1873-482b-bbb2-fcac8f1df6fc,Rheumatologic,b9452195-d03c-4606-8b7f-c1618c1d76b2,839137a6-a977-4b71-9e6d-2d7e9f312acb,c24d532f-ca10-425a-912a-21749d270596
56220722-8cf6-4636-811b-74f7b5dc436b,Community Health,01f33f11-e544-45d5-9df5-f725d31b6f93,839137a6-a977-4b71-9e6d-2d7e9f312acb,18f13c60-2bbe-4100-a162-113f8285b5e8
ede37398-57c2-4aee-ad7e-8c632d2674be,Pathology,5df270d2-55ff-4f22-a0e7-b30f114d1ad3,839137a6-a977-4b71-9e6d-2d7e9f312acb,b311e39c-69d1-4180-b4c1-423311a3c10e
506dec11-c8bb-4a21-9d5d-3b9bd4f75de6,Psychiatric,e1c7087e-5a46-4d02-b117-3924b70918e8,839137a6-a977-4b71-9e6d-2d7e9f312acb,b33f3fa4-5cf7-42d5-867c-6e856d63565f
9543cfd8-edf5-4d02-9a44-df106074662f,Gastroenterologic,c3d2e249-a0b3-430f-8a23-12e869c458e7,839137a6-a977-4b71-9e6d-2d7e9f312acb,56b69aea-ad2f-4073-bdeb-9011bbd09a1c
fc5a3263-52b5-4adc-9c59-e4a50a06c335,Plastic Surgery,9e730261-181a-40c0-b9e5-399e55a0fcb3,839137a6-a977-4b71-9e6d-2d7e9f312acb,3d115920-dfe6-4c51-b1a2-61d82da2f193
773cb93d-5e78-4c79-988f-5ad0fe757f70,Primary Care,9a1c1c26-46bc-4d80-993d-c4eb93cf3e68,839137a6-a977-4b71-9e6d-2d7e9f312acb,0907a963-cf62-4de6-9131-507d92f42460
baee673d-042b-465b-a0eb-eb1498a9c933,Speech Pathology,9f6622e9-d6b2-41e3-a27b-f978777f4a56,839137a6-a977-4b71-9e6d-2d7e9f312acb,c59e8235-0d28-4925-b248-50451406baa6
b075b085-0b52-4748-af57-b8f6e335d539,Pulmonary,b5f5cf3e-3ae7-4934-88ee-fc0581b02aef,839137a6-a977-4b71-9e6d-2d7e9f312acb,1d697cd0-0662-43bd-98d6-1ed43f78ee36
748f2247-dda6-4b0b-bcee-b65e93e315fd,Obstetric,69cc71a2-9589-4ff6-844b-542e3ea2068a,839137a6-a977-4b71-9e6d-2d7e9f312acb,5175198f-ef88-46fd-a58d-b4e449a3421c
62edc378-ba8f-467e-99bc-bfa64fe97f7b,Dermatology,1495d728-ce68-45d4-9427-a7e3d7c9fbca,f1c58f44-7e08-4c1b-8da6-a326451437d6,6da2ca98-e73b-4250-97db-48e4ba159c23
77aa0409-e7d6-45cc-8d1e-460c9ab97caa,Emergency,1222512c-05f4-4847-8e02-ddeafdc9dcb2,f1c58f44-7e08-4c1b-8da6-a326451437d6,970e912d-82b3-44b0-b6d4-af46d1e16baa
748d738b-196e-4e26-95e6-58812bae5e56,Urologic,1067b9cd-0dac-47b3-a876-8dbbcf923e49,f1c58f44-7e08-4c1b-8da6-a326451437d6,4ee79c5a-55fd-4bb8-91c0-ccb1d0ebc1e4
ed834f16-93e5-43e4-8719-7bf163694ce2,Podiatric,6368a611-1cd3-47c9-b2c6-e2e23bf497b2,f1c58f44-7e08-4c1b-8da6-a326451437d6,7c923fb0-29ec-4824-b19e-071d267dad13
253b6e44-1916-40e3-9800-201a9cc6d351,Toxicologic,c0fef09a-cd63-497e-994d-ecd0a83baf04,f1c58f44-7e08-4c1b-8da6-a326451437d6,cbc6b166-d5ad-4c81-86bc-1e2a7e9d98fd
8a5c4874-9fc3-4fc8-9847-0ea1392047e8,Endocrine,7fc071bd-346d-4398-b144-088aadf8dbc8,f1c58f44-7e08-4c1b-8da6-a326451437d6,325ac15c-3391-4a64-9ff3-c8b23064f0fc
ea04c35d-232a-4bb1-87e9-17260a51f913,Community Health,d15417a8-ee61-457c-b8f6-30953df2a81b,f1c58f44-7e08-4c1b-8da6-a326451437d6,c72d2b32-8295-4c28-b759-9b77ce1be150
40b7dbc2-e82a-4d22-b46b-456ac40c8da3,Genetic,9ce2b312-92f9-4c4d-b726-451d8626d37d,f1c58f44-7e08-4c1b-8da6-a326451437d6,1a1636ce-12ae-47a8-89d1-d42494296b68
bda3235a-e16a-4f5e-b64b-3afeb58dc25f,Toxicologic,5bc700fd-3e7a-48ac-98fd-da4de2d42608,f1c58f44-7e08-4c1b-8da6-a326451437d6,37b84200-2207-48f5-a2ab-5123047286ac
d383ef52-9d14-43a5-a49f-86975fd00911,Pharmacy Specialty,c62dd64a-97fb-434b-8a9c-48fc53987758,f1c58f44-7e08-4c1b-8da6-a326451437d6,4f4390d0-47e1-418a-915d-3e443adf6a11
1fa62862-5ae3-4a0e-ab25-0adbf2bb3e42,Speech Pathology,04496aef-90a2-4b0e-a7ef-99565684a380,909b471c-0d1f-4a7f-90fc-e92295be263b,976545fd-4982-493b-88e0-e8df688ba9e7
020636cd-ce6e-490f-8257-1472561bbb47,Nursing,b9c48dc8-44cf-472e-b7b2-185d17f78ef2,909b471c-0d1f-4a7f-90fc-e92295be263b,09b521fc-7d51-4f5e-9855-226a6ec6b631
c988e413-9d23-40bb-9d1e-f2754897a1d0,Musculoskeletal,c2ce6c9b-7e9a-4d18-a27c-bc27bb7f99c0,909b471c-0d1f-4a7f-90fc-e92295be263b,a30e30dc-1349-4ec4-ba5e-999e23ff34b7
02114533-d9d1-4b49-9391-e92479cbdc6c,Toxicologic,2a72895f-890c-4685-a609-c17f13641b28,909b471c-0d1f-4a7f-90fc-e92295be263b,aa4a4a8b-057d-44a3-a99c-e4cdfc9fe8b0
fa4619f2-0a8f-4a80-aa61-5a6e815aea9d,Dermatology,a816e6c7-8975-4e81-b947-c92f7f079d7d,909b471c-0d1f-4a7f-90fc-e92295be263b,598c3b62-5edb-4437-a375-545dcc14577b
9b73f94e-83ff-4b81-88c9-a3a5fa3c27b8,Renal,020da7e7-aef3-4182-bc42-940cb81a840c,909b471c-0d1f-4a7f-90fc-e92295be263b,dad39cfe-ffb3-44a3-a34c-3f1890645d72
35ea89b3-dc07-48eb-b475-0c52f9f602db,Surgical,e7c1b6a8-bc65-4fdb-a7f8-927724101196,909b471c-0d1f-4a7f-90fc-e92295be263b,1e804c7b-fba4-4c0f-a6e6-a50615152e75
2c650537-b5ca-4a87-b6b1-b2ccd55bcf68,Obstetric,079b6afb-cce4-4ca7-9043-c53ae6739bcf,909b471c-0d1f-4a7f-90fc-e92295be263b,f7ddf9a6-a499-4205-82cf-1dd3dd79270b
30347c71-558f-4def-985a-955b67f69d5b,Geriatric,e1986337-2223-4c1d-a76d-fcb408d9bbb6,909b471c-0d1f-4a7f-90fc-e92295be263b,06bad44c-60bb-4747-aebb-8b34328b9a83
